cv_seed_1	cv_seed_2	cv_seed_3	cv_seed_4	cv_seed_5	cv_seed_6	cv_seed_7	cv_seed_8	cv_seed_9	cv_seed_10	cv_seed_11	cv_seed_12	cv_seed_13	cv_seed_14	cv_seed_15	cv_seed_16	cv_seed_17	cv_seed_18	cv_seed_19	cv_seed_20	cv_seed_21	cv_seed_22	cv_seed_23	cv_seed_24	cv_seed_25	cv_seed_26	cv_seed_27	cv_seed_28	cv_seed_29	cv_seed_30
cv_1	cv_3	leave_out_test	cv_7	cv_10	leave_out_test	leave_out_test	leave_out_test	cv_4	cv_4	cv_2	cv_8	cv_6	leave_out_test	cv_9	leave_out_test	leave_out_test	cv_8	leave_out_test	leave_out_test	leave_out_test	leave_out_test	leave_out_test	cv_9	cv_1	leave_out_test	leave_out_test	cv_8	cv_9	leave_out_test
cv_2	leave_out_test	cv_9	cv_8	leave_out_test	cv_7	cv_6	cv_5	leave_out_test	cv_5	cv_3	cv_9	cv_7	cv_1	leave_out_test	leave_out_test	cv_4	cv_9	cv_6	cv_6	cv_7	leave_out_test	cv_6	cv_10	cv_2	cv_2	cv_5	cv_9	cv_10	leave_out_test
cv_3	cv_4	cv_10	cv_9	leave_out_test	cv_8	leave_out_test	cv_6	cv_5	cv_6	cv_4	cv_10	cv_8	cv_2	cv_10	cv_9	cv_5	cv_10	cv_7	leave_out_test	leave_out_test	cv_4	leave_out_test	cv_1	leave_out_test	cv_3	cv_6	cv_10	leave_out_test	cv_6
cv_4	cv_5	cv_1	cv_10	cv_1	cv_9	leave_out_test	cv_7	leave_out_test	leave_out_test	cv_5	cv_1	cv_9	cv_3	cv_1	cv_10	cv_6	cv_1	cv_8	leave_out_test	cv_8	cv_5	leave_out_test	cv_2	leave_out_test	cv_4	leave_out_test	leave_out_test	cv_1	cv_7
cv_5	cv_6	cv_2	cv_1	cv_2	cv_10	cv_7	cv_8	leave_out_test	cv_7	cv_6	cv_2	leave_out_test	leave_out_test	cv_2	cv_1	cv_7	cv_2	cv_9	cv_7	cv_9	cv_6	cv_7	cv_3	cv_3	cv_5	cv_7	cv_1	cv_2	leave_out_test
cv_6	leave_out_test	leave_out_test	cv_2	cv_3	cv_1	cv_8	cv_9	leave_out_test	cv_8	leave_out_test	cv_3	cv_10	cv_4	cv_3	cv_2	cv_8	cv_3	cv_10	cv_8	leave_out_test	cv_7	cv_8	leave_out_test	cv_4	cv_6	cv_8	cv_2	leave_out_test	cv_8
cv_7	leave_out_test	cv_3	leave_out_test	cv_4	leave_out_test	cv_9	leave_out_test	cv_6	leave_out_test	cv_7	cv_4	cv_1	cv_5	leave_out_test	leave_out_test	cv_9	cv_4	leave_out_test	cv_9	leave_out_test	cv_8	cv_9	cv_4	leave_out_test	cv_7	cv_9	cv_3	cv_3	leave_out_test
cv_8	leave_out_test	cv_4	cv_3	leave_out_test	cv_2	cv_10	cv_10	cv_7	cv_9	cv_8	leave_out_test	cv_2	cv_6	cv_4	cv_3	cv_10	cv_5	cv_1	leave_out_test	leave_out_test	cv_9	cv_10	cv_5	cv_5	cv_8	leave_out_test	cv_4	cv_4	leave_out_test
cv_9	cv_7	leave_out_test	cv_4	cv_5	leave_out_test	leave_out_test	cv_1	cv_8	leave_out_test	cv_9	cv_5	cv_3	cv_7	cv_5	cv_4	cv_1	cv_6	cv_2	cv_10	cv_10	cv_10	leave_out_test	cv_6	cv_6	cv_9	cv_10	cv_5	cv_5	cv_9
leave_out_test	cv_4	cv_5	cv_1	leave_out_test	cv_3	cv_6	cv_5	cv_7	cv_1	cv_10	leave_out_test	leave_out_test	cv_5	leave_out_test	leave_out_test	cv_1	leave_out_test	cv_8	cv_6	cv_5	cv_4	cv_2	cv_5	cv_10	cv_2	leave_out_test	cv_7	leave_out_test	cv_8
cv_10	cv_8	cv_5	leave_out_test	cv_6	cv_3	leave_out_test	cv_2	cv_9	cv_10	cv_10	leave_out_test	cv_4	cv_8	cv_6	cv_5	leave_out_test	cv_7	cv_3	cv_1	leave_out_test	cv_1	leave_out_test	cv_7	cv_7	leave_out_test	cv_1	cv_6	cv_6	cv_10
leave_out_test	leave_out_test	leave_out_test	leave_out_test	cv_7	cv_4	leave_out_test	leave_out_test	leave_out_test	leave_out_test	leave_out_test	cv_6	cv_5	cv_9	cv_7	cv_6	cv_2	cv_8	leave_out_test	leave_out_test	cv_1	cv_2	cv_1	leave_out_test	cv_8	cv_10	cv_2	cv_7	leave_out_test	cv_1
cv_1	leave_out_test	cv_6	cv_5	cv_8	cv_5	cv_1	cv_3	cv_10	leave_out_test	leave_out_test	cv_7	cv_6	leave_out_test	cv_8	cv_7	cv_3	leave_out_test	cv_4	cv_2	cv_2	cv_3	leave_out_test	cv_8	cv_9	cv_1	cv_3	cv_8	cv_7	cv_2
cv_2	cv_9	cv_7	cv_6	cv_9	leave_out_test	leave_out_test	leave_out_test	cv_1	cv_1	cv_1	cv_8	cv_7	cv_10	cv_9	cv_8	leave_out_test	leave_out_test	cv_5	leave_out_test	leave_out_test	leave_out_test	cv_2	cv_9	cv_10	cv_2	cv_4	cv_9	leave_out_test	cv_3
cv_3	leave_out_test	cv_8	cv_7	cv_10	leave_out_test	cv_2	cv_4	cv_2	cv_2	leave_out_test	cv_9	cv_8	cv_1	cv_10	cv_9	leave_out_test	leave_out_test	leave_out_test	leave_out_test	leave_out_test	cv_4	leave_out_test	cv_10	cv_1	cv_3	leave_out_test	cv_10	cv_8	cv_4
cv_4	cv_10	cv_9	cv_8	cv_1	cv_6	cv_3	leave_out_test	cv_3	cv_3	cv_2	cv_10	cv_9	cv_2	cv_1	cv_10	cv_4	cv_9	leave_out_test	cv_3	leave_out_test	cv_5	cv_3	leave_out_test	cv_2	leave_out_test	cv_5	cv_1	cv_9	leave_out_test
cv_5	cv_1	leave_out_test	cv_9	cv_2	cv_7	leave_out_test	cv_5	cv_4	leave_out_test	leave_out_test	cv_1	cv_10	cv_3	cv_2	cv_1	cv_5	cv_10	leave_out_test	leave_out_test	leave_out_test	cv_6	leave_out_test	leave_out_test	cv_3	cv_4	cv_6	cv_2	cv_10	cv_5
cv_6	cv_2	leave_out_test	leave_out_test	leave_out_test	leave_out_test	leave_out_test	cv_6	cv_5	cv_4	cv_3	cv_2	cv_1	cv_4	cv_3	cv_2	cv_6	cv_1	cv_6	cv_4	cv_3	leave_out_test	leave_out_test	leave_out_test	leave_out_test	cv_5	cv_7	cv_3	leave_out_test	leave_out_test
leave_out_test	cv_3	cv_10	leave_out_test	cv_3	cv_8	cv_4	leave_out_test	cv_6	cv_5	cv_4	cv_3	cv_2	cv_5	cv_4	cv_3	cv_7	leave_out_test	cv_7	cv_5	cv_4	cv_7	cv_4	cv_1	leave_out_test	leave_out_test	cv_8	cv_4	cv_1	leave_out_test
leave_out_test	cv_4	leave_out_test	cv_10	cv_4	leave_out_test	leave_out_test	cv_7	cv_7	leave_out_test	cv_5	cv_4	cv_3	leave_out_test	cv_5	leave_out_test	cv_8	cv_2	cv_8	leave_out_test	cv_5	cv_8	cv_5	leave_out_test	cv_4	cv_6	cv_9	cv_5	cv_2	cv_6
cv_7	leave_out_test	cv_1	cv_1	cv_5	cv_9	cv_5	cv_8	leave_out_test	cv_6	cv_6	cv_5	cv_4	leave_out_test	cv_6	cv_4	cv_9	cv_3	cv_9	leave_out_test	leave_out_test	leave_out_test	cv_6	cv_2	cv_5	leave_out_test	cv_10	cv_6	cv_3	cv_7
cv_8	leave_out_test	leave_out_test	cv_2	leave_out_test	leave_out_test	leave_out_test	leave_out_test	cv_8	cv_7	cv_7	leave_out_test	leave_out_test	leave_out_test	cv_7	cv_5	cv_10	cv_4	leave_out_test	cv_6	cv_6	cv_9	leave_out_test	cv_3	cv_6	leave_out_test	cv_1	cv_7	cv_4	cv_8
cv_9	leave_out_test	cv_2	leave_out_test	cv_6	leave_out_test	leave_out_test	cv_9	leave_out_test	cv_8	cv_8	cv_6	cv_5	cv_6	leave_out_test	leave_out_test	leave_out_test	cv_5	cv_10	cv_7	leave_out_test	leave_out_test	cv_7	leave_out_test	cv_7	cv_7	cv_2	cv_8	leave_out_test	cv_9
cv_10	leave_out_test	cv_3	leave_out_test	cv_7	cv_10	leave_out_test	leave_out_test	cv_9	cv_9	leave_out_test	cv_7	cv_6	cv_7	cv_8	cv_6	cv_1	leave_out_test	leave_out_test	leave_out_test	cv_7	cv_10	leave_out_test	leave_out_test	cv_8	cv_8	cv_3	leave_out_test	leave_out_test	cv_10
cv_1	cv_5	cv_4	cv_3	cv_8	cv_1	cv_6	cv_10	cv_10	cv_10	cv_9	leave_out_test	cv_7	cv_8	cv_9	leave_out_test	cv_2	cv_6	leave_out_test	cv_8	cv_8	cv_1	leave_out_test	cv_4	leave_out_test	cv_9	cv_4	cv_9	cv_5	cv_1
cv_2	cv_6	leave_out_test	cv_4	leave_out_test	cv_2	cv_7	cv_1	cv_1	leave_out_test	cv_10	cv_8	cv_8	leave_out_test	cv_10	cv_7	cv_3	cv_7	leave_out_test	leave_out_test	cv_9	leave_out_test	cv_8	leave_out_test	leave_out_test	cv_10	cv_5	leave_out_test	cv_6	cv_2
cv_3	cv_7	cv_5	leave_out_test	leave_out_test	leave_out_test	cv_8	leave_out_test	cv_2	cv_1	cv_1	cv_9	leave_out_test	cv_9	leave_out_test	cv_8	leave_out_test	leave_out_test	leave_out_test	cv_9	cv_10	leave_out_test	leave_out_test	cv_5	cv_9	cv_1	cv_6	leave_out_test	leave_out_test	leave_out_test
cv_1	cv_5	cv_6	cv_2	leave_out_test	leave_out_test	cv_7	cv_6	cv_8	cv_2	leave_out_test	cv_5	leave_out_test	cv_6	cv_5	cv_4	leave_out_test	cv_5	cv_9	cv_7	cv_6	cv_5	cv_3	cv_6	leave_out_test	cv_3	cv_7	cv_8	cv_6	cv_9
cv_4	leave_out_test	leave_out_test	cv_5	cv_9	cv_3	leave_out_test	cv_2	leave_out_test	cv_2	leave_out_test	cv_10	cv_9	cv_10	leave_out_test	leave_out_test	cv_4	cv_8	cv_1	cv_10	leave_out_test	cv_2	cv_9	leave_out_test	cv_10	cv_2	leave_out_test	cv_10	leave_out_test	leave_out_test
leave_out_test	cv_8	cv_6	cv_6	cv_10	cv_4	leave_out_test	leave_out_test	cv_3	cv_3	cv_2	cv_1	leave_out_test	cv_1	cv_1	cv_9	cv_5	cv_9	leave_out_test	leave_out_test	cv_1	leave_out_test	leave_out_test	cv_6	cv_1	cv_3	cv_7	leave_out_test	cv_7	cv_3
cv_5	cv_9	cv_7	leave_out_test	cv_1	cv_5	leave_out_test	cv_3	cv_4	leave_out_test	cv_3	cv_2	cv_10	cv_2	cv_2	leave_out_test	leave_out_test	leave_out_test	cv_2	cv_1	cv_2	leave_out_test	cv_10	cv_7	cv_2	cv_4	cv_8	leave_out_test	cv_8	cv_4
leave_out_test	cv_10	cv_8	cv_7	leave_out_test	cv_6	cv_9	cv_4	leave_out_test	leave_out_test	cv_4	cv_3	cv_1	leave_out_test	cv_3	cv_10	cv_6	cv_10	cv_3	cv_2	cv_3	cv_3	cv_1	cv_8	cv_3	leave_out_test	leave_out_test	cv_1	cv_9	leave_out_test
cv_6	leave_out_test	cv_9	cv_8	leave_out_test	cv_7	leave_out_test	cv_5	cv_5	cv_4	leave_out_test	cv_4	leave_out_test	cv_3	cv_4	cv_1	cv_7	cv_1	cv_4	leave_out_test	leave_out_test	cv_4	cv_2	cv_9	cv_4	cv_5	cv_9	leave_out_test	cv_10	cv_5
cv_7	cv_1	cv_10	cv_9	cv_2	cv_8	cv_10	cv_6	cv_6	cv_5	cv_5	leave_out_test	cv_2	leave_out_test	cv_5	cv_2	cv_8	cv_2	cv_5	cv_3	leave_out_test	leave_out_test	cv_3	cv_10	cv_5	leave_out_test	leave_out_test	cv_2	cv_1	cv_6
leave_out_test	cv_2	cv_1	cv_10	cv_3	cv_9	cv_1	leave_out_test	cv_7	cv_6	leave_out_test	cv_5	cv_3	cv_4	cv_6	leave_out_test	leave_out_test	cv_3	leave_out_test	leave_out_test	leave_out_test	cv_5	leave_out_test	leave_out_test	cv_6	cv_6	cv_10	cv_3	leave_out_test	cv_7
cv_8	cv_3	cv_2	cv_1	leave_out_test	leave_out_test	cv_2	cv_7	leave_out_test	cv_7	cv_6	cv_6	cv_4	leave_out_test	cv_7	cv_3	cv_9	cv_4	cv_6	cv_4	cv_4	cv_6	cv_4	cv_1	leave_out_test	cv_7	cv_1	cv_4	cv_2	cv_8
cv_9	cv_4	cv_3	cv_2	cv_4	cv_10	leave_out_test	cv_8	leave_out_test	cv_8	cv_7	cv_7	cv_5	leave_out_test	cv_8	leave_out_test	cv_10	cv_5	cv_7	leave_out_test	cv_5	cv_7	cv_5	cv_2	cv_7	cv_8	cv_2	cv_5	leave_out_test	leave_out_test
cv_2	leave_out_test	cv_7	leave_out_test	leave_out_test	leave_out_test	cv_8	cv_7	cv_9	cv_3	cv_1	cv_6	leave_out_test	cv_7	leave_out_test	cv_5	cv_2	cv_6	cv_10	leave_out_test	cv_7	cv_6	cv_4	cv_7	cv_1	cv_4	cv_8	cv_9	cv_7	cv_10
cv_10	leave_out_test	cv_4	leave_out_test	cv_5	cv_1	leave_out_test	cv_9	cv_8	leave_out_test	cv_8	cv_8	cv_6	cv_5	cv_9	cv_4	cv_1	cv_6	leave_out_test	cv_5	leave_out_test	cv_8	leave_out_test	leave_out_test	cv_8	leave_out_test	cv_3	cv_6	cv_3	leave_out_test
cv_3	cv_6	cv_8	leave_out_test	leave_out_test	cv_4	cv_9	cv_8	cv_10	leave_out_test	cv_2	cv_7	leave_out_test	cv_8	cv_6	leave_out_test	cv_3	cv_7	cv_1	leave_out_test	cv_8	cv_7	cv_5	cv_8	cv_2	leave_out_test	leave_out_test	cv_10	cv_8	cv_1
cv_1	cv_5	leave_out_test	leave_out_test	cv_6	cv_2	cv_3	cv_10	cv_9	leave_out_test	cv_9	cv_9	cv_7	cv_6	leave_out_test	leave_out_test	cv_2	leave_out_test	leave_out_test	cv_6	cv_6	cv_9	cv_6	cv_3	leave_out_test	cv_9	cv_4	cv_7	leave_out_test	cv_9
leave_out_test	cv_6	leave_out_test	cv_3	leave_out_test	cv_3	leave_out_test	cv_1	cv_10	cv_9	leave_out_test	cv_10	cv_8	cv_7	cv_10	cv_5	cv_3	cv_7	cv_8	cv_7	cv_7	leave_out_test	cv_7	cv_4	cv_9	cv_10	leave_out_test	cv_8	leave_out_test	cv_10
cv_2	leave_out_test	cv_5	cv_4	cv_7	leave_out_test	cv_4	cv_2	leave_out_test	cv_10	cv_10	cv_1	leave_out_test	leave_out_test	cv_1	cv_6	cv_4	leave_out_test	leave_out_test	cv_8	leave_out_test	cv_10	cv_8	cv_5	cv_10	cv_1	cv_5	cv_9	cv_4	cv_1
cv_3	leave_out_test	leave_out_test	cv_5	cv_8	cv_4	cv_5	cv_3	cv_1	cv_1	leave_out_test	cv_2	cv_9	cv_8	cv_2	cv_7	leave_out_test	cv_8	cv_9	cv_9	leave_out_test	cv_1	cv_9	cv_6	cv_1	leave_out_test	leave_out_test	leave_out_test	leave_out_test	cv_2
leave_out_test	cv_7	leave_out_test	cv_6	leave_out_test	cv_5	cv_6	cv_4	leave_out_test	leave_out_test	cv_1	cv_3	leave_out_test	cv_9	cv_3	cv_8	cv_5	cv_9	leave_out_test	cv_10	leave_out_test	cv_2	leave_out_test	cv_7	cv_2	cv_2	leave_out_test	cv_10	cv_5	leave_out_test
leave_out_test	leave_out_test	cv_6	leave_out_test	cv_9	cv_6	cv_7	cv_5	cv_2	cv_2	cv_2	cv_4	cv_10	cv_10	leave_out_test	cv_9	cv_6	leave_out_test	leave_out_test	cv_1	cv_8	cv_3	leave_out_test	cv_8	cv_3	cv_3	cv_6	leave_out_test	cv_6	cv_3
leave_out_test	cv_8	cv_7	cv_7	cv_10	cv_7	cv_8	cv_6	cv_3	cv_3	cv_3	cv_5	cv_1	cv_1	leave_out_test	cv_10	cv_7	leave_out_test	cv_10	cv_2	leave_out_test	leave_out_test	cv_10	leave_out_test	cv_4	cv_4	cv_7	cv_1	leave_out_test	cv_4
cv_4	cv_7	cv_9	cv_3	leave_out_test	leave_out_test	cv_10	cv_9	cv_1	cv_4	cv_3	leave_out_test	cv_8	cv_9	cv_7	cv_6	leave_out_test	leave_out_test	cv_2	cv_8	cv_9	cv_8	cv_6	leave_out_test	leave_out_test	cv_5	cv_9	cv_1	cv_9	cv_2
leave_out_test	cv_8	cv_10	cv_4	cv_5	cv_5	cv_1	cv_10	cv_2	leave_out_test	cv_4	cv_8	cv_9	cv_10	cv_8	cv_7	cv_4	cv_8	leave_out_test	cv_9	leave_out_test	cv_9	cv_7	cv_9	cv_3	leave_out_test	cv_10	cv_2	cv_10	leave_out_test
leave_out_test	cv_9	cv_8	cv_8	leave_out_test	leave_out_test	leave_out_test	cv_7	cv_4	cv_4	cv_4	cv_6	cv_2	cv_2	leave_out_test	cv_1	cv_8	leave_out_test	cv_1	cv_3	cv_9	cv_4	cv_1	cv_9	leave_out_test	leave_out_test	leave_out_test	cv_2	cv_7	cv_5
cv_4	leave_out_test	cv_9	cv_9	leave_out_test	cv_8	cv_9	cv_8	cv_5	leave_out_test	cv_5	leave_out_test	cv_3	cv_3	cv_4	leave_out_test	leave_out_test	leave_out_test	cv_2	leave_out_test	cv_10	leave_out_test	cv_2	cv_10	leave_out_test	cv_5	cv_8	cv_3	leave_out_test	leave_out_test
leave_out_test	cv_9	leave_out_test	cv_5	cv_6	cv_6	leave_out_test	cv_1	leave_out_test	cv_5	cv_5	cv_9	leave_out_test	cv_1	cv_9	leave_out_test	leave_out_test	cv_9	cv_3	cv_10	leave_out_test	cv_10	cv_8	leave_out_test	cv_4	cv_6	leave_out_test	leave_out_test	cv_1	cv_3
cv_5	cv_10	cv_10	cv_10	leave_out_test	cv_9	cv_10	cv_9	leave_out_test	leave_out_test	cv_6	leave_out_test	cv_4	leave_out_test	leave_out_test	leave_out_test	cv_9	cv_10	cv_3	leave_out_test	cv_1	leave_out_test	cv_3	leave_out_test	cv_5	cv_6	cv_9	leave_out_test	cv_8	leave_out_test
cv_6	leave_out_test	leave_out_test	leave_out_test	cv_1	cv_10	leave_out_test	cv_10	leave_out_test	cv_5	cv_7	cv_7	leave_out_test	leave_out_test	cv_5	leave_out_test	cv_10	leave_out_test	cv_4	cv_4	cv_2	cv_5	cv_4	leave_out_test	cv_6	cv_7	cv_10	cv_4	cv_9	cv_6
leave_out_test	cv_10	cv_1	cv_6	cv_7	leave_out_test	cv_2	cv_2	cv_3	cv_6	cv_6	cv_10	cv_10	leave_out_test	cv_10	cv_8	cv_5	cv_10	cv_4	cv_1	cv_10	cv_1	leave_out_test	leave_out_test	cv_5	cv_7	cv_1	leave_out_test	leave_out_test	leave_out_test
cv_7	cv_1	cv_1	leave_out_test	cv_2	cv_1	leave_out_test	cv_1	cv_6	cv_6	cv_8	cv_8	cv_5	cv_4	cv_6	leave_out_test	cv_1	leave_out_test	leave_out_test	cv_5	cv_3	cv_6	cv_5	cv_1	leave_out_test	leave_out_test	leave_out_test	cv_5	cv_10	leave_out_test
cv_8	cv_2	leave_out_test	leave_out_test	cv_3	cv_2	cv_1	leave_out_test	cv_7	cv_7	cv_9	cv_9	cv_6	cv_5	cv_7	cv_2	cv_2	cv_1	cv_5	leave_out_test	leave_out_test	leave_out_test	leave_out_test	cv_2	cv_7	leave_out_test	cv_1	cv_6	cv_1	cv_7
cv_9	cv_3	cv_2	leave_out_test	cv_4	cv_3	cv_2	cv_2	cv_8	leave_out_test	leave_out_test	cv_10	cv_7	leave_out_test	cv_8	cv_3	leave_out_test	leave_out_test	cv_6	leave_out_test	cv_4	cv_7	cv_6	cv_3	leave_out_test	cv_8	cv_2	leave_out_test	leave_out_test	cv_8
cv_10	cv_4	cv_3	cv_1	cv_5	leave_out_test	leave_out_test	cv_3	cv_9	cv_8	cv_10	cv_1	leave_out_test	cv_6	cv_9	leave_out_test	leave_out_test	cv_2	cv_7	cv_6	cv_5	cv_8	cv_7	cv_4	leave_out_test	cv_9	cv_3	cv_7	cv_2	cv_9
cv_1	cv_5	cv_4	cv_2	cv_6	cv_4	cv_3	cv_4	cv_10	cv_9	cv_1	leave_out_test	cv_8	leave_out_test	leave_out_test	cv_4	cv_3	leave_out_test	cv_8	leave_out_test	cv_6	cv_9	cv_8	cv_5	cv_8	cv_10	leave_out_test	cv_8	cv_3	leave_out_test
leave_out_test	cv_6	cv_5	cv_3	cv_7	cv_5	cv_4	cv_5	cv_1	cv_10	cv_2	cv_2	leave_out_test	leave_out_test	cv_10	cv_5	cv_4	cv_3	leave_out_test	cv_7	leave_out_test	leave_out_test	cv_9	cv_6	cv_9	cv_1	leave_out_test	cv_9	cv_4	cv_10
cv_2	cv_7	leave_out_test	cv_4	cv_8	leave_out_test	cv_5	leave_out_test	cv_2	cv_1	leave_out_test	leave_out_test	cv_9	leave_out_test	cv_1	cv_6	cv_5	cv_4	cv_9	cv_8	cv_7	cv_10	cv_10	cv_7	cv_10	cv_2	leave_out_test	cv_10	cv_5	cv_1
cv_3	cv_8	cv_6	cv_5	cv_9	cv_6	leave_out_test	leave_out_test	cv_3	leave_out_test	cv_3	cv_3	leave_out_test	cv_7	leave_out_test	cv_7	cv_6	cv_5	leave_out_test	leave_out_test	leave_out_test	leave_out_test	cv_1	cv_8	cv_1	leave_out_test	leave_out_test	leave_out_test	cv_6	cv_2
cv_4	cv_9	cv_7	leave_out_test	cv_10	cv_7	cv_6	leave_out_test	cv_4	cv_2	cv_4	leave_out_test	leave_out_test	cv_8	leave_out_test	cv_8	cv_7	cv_6	cv_10	cv_9	leave_out_test	leave_out_test	cv_2	cv_9	cv_2	leave_out_test	leave_out_test	cv_1	leave_out_test	leave_out_test
cv_5	cv_10	leave_out_test	leave_out_test	cv_1	cv_8	cv_7	cv_6	cv_5	cv_3	leave_out_test	cv_4	cv_10	cv_9	leave_out_test	cv_9	cv_8	cv_7	leave_out_test	leave_out_test	cv_8	cv_1	leave_out_test	cv_10	cv_3	cv_3	cv_4	cv_2	cv_7	cv_3
cv_6	cv_1	cv_8	cv_6	leave_out_test	cv_9	leave_out_test	leave_out_test	cv_6	cv_4	cv_5	cv_5	cv_1	leave_out_test	cv_2	leave_out_test	leave_out_test	leave_out_test	leave_out_test	cv_10	leave_out_test	cv_2	leave_out_test	leave_out_test	cv_4	cv_4	cv_5	cv_3	cv_8	cv_4
cv_7	leave_out_test	leave_out_test	leave_out_test	cv_2	cv_10	leave_out_test	cv_7	leave_out_test	cv_5	leave_out_test	cv_6	cv_2	leave_out_test	cv_3	leave_out_test	cv_9	leave_out_test	cv_1	cv_1	cv_9	cv_3	cv_3	cv_1	leave_out_test	cv_5	cv_6	cv_4	leave_out_test	leave_out_test
cv_8	cv_2	leave_out_test	cv_7	cv_3	cv_1	cv_8	leave_out_test	cv_7	leave_out_test	leave_out_test	cv_7	cv_3	cv_10	cv_4	cv_10	cv_10	cv_8	leave_out_test	cv_2	leave_out_test	leave_out_test	cv_4	cv_2	leave_out_test	leave_out_test	leave_out_test	cv_5	leave_out_test	cv_5
cv_5	cv_1	leave_out_test	cv_7	leave_out_test	cv_7	cv_3	cv_3	cv_4	cv_7	leave_out_test	leave_out_test	leave_out_test	cv_2	leave_out_test	cv_9	cv_6	cv_1	cv_5	leave_out_test	leave_out_test	cv_2	leave_out_test	cv_10	leave_out_test	leave_out_test	leave_out_test	cv_3	cv_2	leave_out_test
leave_out_test	cv_2	cv_2	cv_8	cv_8	cv_8	leave_out_test	cv_4	cv_5	cv_8	cv_7	cv_1	cv_1	cv_3	leave_out_test	cv_10	cv_7	cv_2	cv_6	cv_2	cv_1	cv_3	leave_out_test	leave_out_test	cv_6	cv_8	cv_2	cv_4	leave_out_test	leave_out_test
cv_6	cv_3	cv_3	leave_out_test	cv_9	leave_out_test	cv_4	cv_5	cv_6	leave_out_test	cv_8	leave_out_test	cv_2	cv_4	leave_out_test	leave_out_test	cv_8	leave_out_test	cv_7	cv_3	leave_out_test	leave_out_test	cv_9	cv_1	cv_7	cv_9	cv_3	cv_5	leave_out_test	leave_out_test
cv_7	cv_4	cv_4	cv_9	cv_10	cv_9	cv_5	leave_out_test	cv_7	cv_9	leave_out_test	cv_2	cv_3	cv_5	leave_out_test	cv_1	cv_9	leave_out_test	leave_out_test	leave_out_test	cv_2	leave_out_test	cv_10	cv_2	cv_8	leave_out_test	cv_4	leave_out_test	cv_3	leave_out_test
cv_9	cv_3	cv_9	cv_8	cv_4	cv_2	cv_9	cv_8	cv_8	cv_6	cv_6	cv_8	cv_4	leave_out_test	cv_5	cv_1	leave_out_test	leave_out_test	cv_2	leave_out_test	cv_10	cv_4	cv_5	leave_out_test	cv_5	leave_out_test	cv_7	cv_6	cv_9	cv_6
cv_10	cv_4	cv_10	leave_out_test	cv_5	leave_out_test	cv_10	leave_out_test	cv_9	cv_7	cv_7	leave_out_test	leave_out_test	cv_1	cv_6	cv_2	cv_1	leave_out_test	leave_out_test	cv_3	cv_1	cv_5	cv_6	cv_3	cv_6	cv_6	cv_8	cv_7	cv_10	cv_7
cv_1	cv_5	cv_1	cv_9	leave_out_test	cv_3	leave_out_test	cv_9	leave_out_test	cv_8	cv_8	cv_9	leave_out_test	cv_2	cv_7	cv_3	cv_2	leave_out_test	cv_3	leave_out_test	cv_2	cv_6	cv_7	cv_4	leave_out_test	cv_7	cv_9	cv_8	cv_1	cv_8
cv_2	leave_out_test	cv_2	cv_10	leave_out_test	cv_4	cv_1	cv_10	cv_10	cv_9	cv_9	leave_out_test	cv_5	cv_3	cv_8	leave_out_test	leave_out_test	cv_9	cv_4	cv_4	cv_3	leave_out_test	leave_out_test	cv_5	cv_7	leave_out_test	cv_10	cv_9	cv_2	cv_9
cv_3	cv_6	leave_out_test	leave_out_test	leave_out_test	leave_out_test	cv_2	cv_1	leave_out_test	cv_10	cv_10	cv_10	cv_6	cv_4	cv_9	leave_out_test	cv_3	leave_out_test	cv_5	cv_5	leave_out_test	cv_7	cv_8	leave_out_test	cv_8	cv_8	cv_1	cv_10	cv_3	cv_10
leave_out_test	cv_7	cv_3	leave_out_test	cv_6	cv_5	cv_3	leave_out_test	cv_1	leave_out_test	cv_1	cv_1	leave_out_test	cv_5	cv_10	cv_4	cv_4	cv_10	cv_6	cv_6	cv_4	cv_8	leave_out_test	cv_6	cv_9	leave_out_test	cv_2	leave_out_test	cv_4	cv_1
cv_4	leave_out_test	cv_4	cv_1	cv_7	cv_6	cv_4	cv_2	cv_2	cv_1	cv_2	cv_2	leave_out_test	cv_6	leave_out_test	cv_5	leave_out_test	cv_1	leave_out_test	leave_out_test	cv_5	leave_out_test	leave_out_test	cv_7	leave_out_test	cv_9	leave_out_test	cv_1	cv_5	leave_out_test
cv_5	cv_8	leave_out_test	cv_2	cv_8	leave_out_test	cv_5	leave_out_test	cv_3	cv_2	leave_out_test	cv_3	cv_7	leave_out_test	cv_1	cv_6	cv_5	leave_out_test	cv_7	cv_7	cv_6	cv_9	cv_9	cv_8	cv_10	cv_10	cv_3	leave_out_test	leave_out_test	cv_2
cv_6	cv_9	cv_5	leave_out_test	leave_out_test	leave_out_test	leave_out_test	cv_3	cv_4	cv_3	cv_3	cv_4	cv_8	leave_out_test	cv_2	cv_7	cv_6	cv_2	cv_8	leave_out_test	leave_out_test	leave_out_test	leave_out_test	cv_9	cv_1	cv_1	leave_out_test	leave_out_test	cv_6	cv_3
leave_out_test	cv_10	cv_6	cv_3	leave_out_test	cv_7	leave_out_test	cv_4	leave_out_test	leave_out_test	cv_4	leave_out_test	cv_9	leave_out_test	cv_3	leave_out_test	leave_out_test	cv_3	cv_9	cv_8	cv_7	leave_out_test	cv_10	leave_out_test	leave_out_test	cv_2	cv_4	cv_2	leave_out_test	cv_4
