Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	Chromosome/scaffold name	Saccharomyces cerevisiae paralogue gene stable ID	Saccharomyces cerevisiae paralogue associated gene name	Saccharomyces cerevisiae paralogue protein or transcript ID	Saccharomyces cerevisiae paralogue chromosome/scaffold name
tI(AAU)N1	tI(AAU)N1_tRNA			XIV	tI(AAU)D		tI(AAU)D_tRNA	IV
tI(AAU)N1	tI(AAU)N1_tRNA			XIV	tI(AAU)L1		tI(AAU)L1_tRNA	XII
tI(AAU)N1	tI(AAU)N1_tRNA			XIV	tI(AAU)P2		tI(AAU)P2_tRNA	XVI
tI(AAU)N1	tI(AAU)N1_tRNA			XIV	tI(AAU)I1		tI(AAU)I1_tRNA	IX
tI(AAU)N1	tI(AAU)N1_tRNA			XIV	tI(AAU)E2		tI(AAU)E2_tRNA	V
tI(AAU)N1	tI(AAU)N1_tRNA			XIV	tI(AAU)L2		tI(AAU)L2_tRNA	XII
tI(AAU)N1	tI(AAU)N1_tRNA			XIV	tI(AAU)I2		tI(AAU)I2_tRNA	IX
tI(AAU)N1	tI(AAU)N1_tRNA			XIV	tI(AAU)E1		tI(AAU)E1_tRNA	V
tI(AAU)N1	tI(AAU)N1_tRNA			XIV	tI(AAU)B		tI(AAU)B_tRNA	II
tI(AAU)N1	tI(AAU)N1_tRNA			XIV	tI(AAU)P1		tI(AAU)P1_tRNA	XVI
YCL037C	YCL037C_mRNA	YCL037C	SRO9	III	YDR515W	SLF1	YDR515W	IV
YDR294C	YDR294C_mRNA	YDR294C	DPL1	IV				
YGL196W	YGL196W_mRNA	YGL196W	DSD1	VII				
tT(AGU)D	tT(AGU)D_tRNA			IV	tT(AGU)B		tT(AGU)B_tRNA	II
tT(AGU)D	tT(AGU)D_tRNA			IV	tT(AGU)C		tT(AGU)C_tRNA	III
tT(AGU)D	tT(AGU)D_tRNA			IV	tT(AGU)N1		tT(AGU)N1_tRNA	XIV
tT(AGU)D	tT(AGU)D_tRNA			IV	tT(AGU)O1		tT(AGU)O1_tRNA	XV
tT(AGU)D	tT(AGU)D_tRNA			IV	tT(AGU)H		tT(AGU)H_tRNA	VIII
tT(AGU)D	tT(AGU)D_tRNA			IV	tT(AGU)I2		tT(AGU)I2_tRNA	IX
tT(AGU)D	tT(AGU)D_tRNA			IV	tT(AGU)J		tT(AGU)J_tRNA	X
tT(AGU)D	tT(AGU)D_tRNA			IV	tT(AGU)O2		tT(AGU)O2_tRNA	XV
tT(AGU)D	tT(AGU)D_tRNA			IV	tT(AGU)N2		tT(AGU)N2_tRNA	XIV
tT(AGU)D	tT(AGU)D_tRNA			IV	tT(AGU)I1		tT(AGU)I1_tRNA	IX
tF(GAA)D	tF(GAA)D_tRNA			IV	tF(GAA)N		tF(GAA)N_tRNA	XIV
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YLR348C	DIC1	YLR348C	XII
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YBR192W	RIM2	YBR192W	II
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YDL119C	HEM25	YDL119C	IV
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YKL120W	OAC1	YKL120W	XI
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YGR096W	TPC1	YGR096W	VII
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YBL030C	PET9	YBL030C	II
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YBR085W	AAC3	YBR085W	II
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YMR056C	AAC1	YMR056C	XIII
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YOR222W	ODC2	YOR222W	XV
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YPL134C	ODC1	YPL134C	XVI
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YNL083W	SAL1	YNL083W	XIV
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YIL006W	YIA6	YIL006W	IX
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YEL006W	YEA6	YEL006W	V
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YIL134W	FLX1	YIL134W	IX
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YPR058W	YMC1	YPR058W	XVI
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YBR104W	YMC2	YBR104W	II
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YGR257C	MTM1	YGR257C	VII
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YOR100C	CRC1	YOR100C	XV
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YKR052C	MRS4	YKR052C	XI
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YJL133W	MRS3	YJL133W	X
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YBR291C	CTP1	YBR291C	II
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YNL003C	PET8	YNL003C	XIV
YOR130C	YOR130C_mRNA	YOR130C	ORT1	XV	YHR002W	LEU5	YHR002W	VIII
YPR130C	YPR130C_mRNA	YPR130C		XVI				
YPL097W	YPL097W_mRNA	YPL097W	MSY1	XVI				
YER116C	YER116C_mRNA	YER116C	SLX8	V				
YDR180W	YDR180W_mRNA	YDR180W	SCC2	IV				
YPL263C	YPL263C_mRNA	YPL263C	KEL3	XVI	YGR238C	KEL2	YGR238C	VII
YPL263C	YPL263C_mRNA	YPL263C	KEL3	XVI	YHR158C	KEL1	YHR158C	VIII
YPL263C	YPL263C_mRNA	YPL263C	KEL3	XVI	YGL197W	MDS3	YGL197W	VII
YPL263C	YPL263C_mRNA	YPL263C	KEL3	XVI	YER132C	PMD1	YER132C	V
YDR448W	YDR448W_mRNA	YDR448W	ADA2	IV	YOR338W		YOR338W	XV
YDR448W	YDR448W_mRNA	YDR448W	ADA2	IV	YAL034C	FUN19	YAL034C	I
YOR041C	YOR041C_mRNA	YOR041C		XV				
YBR214W	YBR214W_mRNA	YBR214W	SDS24	II	YGL056C	SDS23	YGL056C	VII
YBR214W	YBR214W_mRNA	YBR214W	SDS24	II	YGL115W	SNF4	YGL115W	VII
YOR251C	YOR251C_mRNA	YOR251C	TUM1	XV				
YKR095W	YKR095W_mRNA	YKR095W	MLP1	XI	YIL149C	MLP2	YIL149C	IX
YEL018W	YEL018W_mRNA	YEL018W	EAF5	V				
YLR077W	YLR077W_mRNA	YLR077W	FMP25	XII	YGL097W	SRM1	YGL097W	VII
YOL035C	YOL035C_mRNA	YOL035C		XV				
YHR093W	YHR093W_mRNA	YHR093W	AHT1	VIII				
YBR117C	YBR117C_mRNA	YBR117C	TKL2	II	YPR074C	TKL1	YPR074C	XVI
YBR117C	YBR117C_mRNA	YBR117C	TKL2	II	YBR221C	PDB1	YBR221C	II
snR10	snR10_snoRNA			VII				
YER123W	YER123W_mRNA	YER123W	YCK3	V	YDL017W	CDC7	YDL017W	IV
YER123W	YER123W_mRNA	YER123W	YCK3	V	YPL204W	HRR25	YPL204W	XVI
YER123W	YER123W_mRNA	YER123W	YCK3	V	YHR135C	YCK1	YHR135C	VIII
YER123W	YER123W_mRNA	YER123W	YCK3	V	YNL154C	YCK2	YNL154C	XIV
YOR342C	YOR342C_mRNA	YOR342C		XV	YAL037W		YAL037W	I
YFR013W	YFR013W_mRNA	YFR013W	IOC3	VI	YOL017W	ESC8	YOL017W	XV
YFR055W	YFR055W_mRNA	YFR055W	IRC7	VI				
YOL050C	YOL050C_mRNA	YOL050C		XV				
YLL066C	YLL066C_mRNA	YLL066C		XII	YLL067C		YLL067C	XII
YLL066C	YLL066C_mRNA	YLL066C		XII	YBL112C		YBL112C	II
YLL066C	YLL066C_mRNA	YLL066C		XII	YHR218W-A		YHR218W-A	VIII
YLL066C	YLL066C_mRNA	YLL066C		XII	YHR218W		YHR218W	VIII
YLL066C	YLL066C_mRNA	YLL066C		XII	YBL111C		YBL111C	II
YLL066C	YLL066C_mRNA	YLL066C		XII	YPR204W		YPR204W	XVI
YLL066C	YLL066C_mRNA	YLL066C		XII	YEL077C		YEL077C	V
YLL066C	YLL066C_mRNA	YLL066C		XII	YGR296W	YRF1-3	YGR296W	VII
YLL066C	YLL066C_mRNA	YLL066C		XII	YNL339C	YRF1-6	YNL339C	XIV
YLL066C	YLL066C_mRNA	YLL066C		XII	YPL283C	YRF1-7	YPL283C	XVI
YLL066C	YLL066C_mRNA	YLL066C		XII	YLR466W	YRF1-4	YLR466W	XII
YLL066C	YLL066C_mRNA	YLL066C		XII	YER190W	YRF1-2	YER190W	V
YLL066C	YLL066C_mRNA	YLL066C		XII	YML133C		YML133C	XIII
YLL066C	YLL066C_mRNA	YLL066C		XII	YHL050C		YHL050C	VIII
YLL066C	YLL066C_mRNA	YLL066C		XII	YJL225C		YJL225C	X
YLL066C	YLL066C_mRNA	YLL066C		XII	YBL113C		YBL113C	II
YLL066C	YLL066C_mRNA	YLL066C		XII	YHR219W		YHR219W	VIII
YLL066C	YLL066C_mRNA	YLL066C		XII	YIL177C		YIL177C	IX
YLL066C	YLL066C_mRNA	YLL066C		XII	YHL049C		YHL049C	VIII
YLL066C	YLL066C_mRNA	YLL066C		XII	YFL066C		YFL066C	VI
YLL066C	YLL066C_mRNA	YLL066C		XII	YFL064C		YFL064C	VI
YLL066C	YLL066C_mRNA	YLL066C		XII	YDR545W	YRF1-1	YDR545W	IV
YLL066C	YLL066C_mRNA	YLL066C		XII	YLR467W	YRF1-5	YLR467W	XII
YLL066C	YLL066C_mRNA	YLL066C		XII	YOR396W	YRF1-8	YOR396W	XV
YLL066C	YLL066C_mRNA	YLL066C		XII	YER189W		YER189W	V
YLL066C	YLL066C_mRNA	YLL066C		XII	YEL075C		YEL075C	V
YLL066C	YLL066C_mRNA	YLL066C		XII	YPR202W		YPR202W	XVI
YLL066C	YLL066C_mRNA	YLL066C		XII	YLR462W		YLR462W	XII
YDR287W	YDR287W_mRNA	YDR287W	INM2	IV	YHR046C	INM1	YHR046C	VIII
YFL041W-A	YFL041W-A_mRNA	YFL041W-A		VI				
YCL039W	YCL039W_mRNA	YCL039W	GID7	III				
YGL084C	YGL084C_mRNA	YGL084C	GUP1	VII	YPL189W	GUP2	YPL189W	XVI
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YBR067C	TIP1	YBR067C	II
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YOR009W	TIR4	YOR009W	XV
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YIR041W	PAU15	YIR041W	IX
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YHL046C	PAU13	YHL046C	VIII
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YGR294W	PAU12	YGR294W	VII
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YKL224C	PAU16	YKL224C	XI
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YLL064C	PAU18	YLL064C	XII
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YMR325W	PAU19	YMR325W	XIII
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YLL025W	PAU17	YLL025W	XII
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YIL176C	PAU14	YIL176C	IX
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YBL108C-A	PAU9	YBL108C-A	II
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YOR394W	PAU21	YOR394W	XV
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YLR461W	PAU4	YLR461W	XII
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YDR542W	PAU10	YDR542W	IV
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YPL282C	PAU22	YPL282C	XVI
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YJR150C	DAN1	YJR150C	X
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YBR301W	PAU24	YBR301W	II
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YLR037C	PAU23	YLR037C	XII
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YEL049W	PAU2	YEL049W	V
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YCR104W	PAU3	YCR104W	III
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YGL261C	PAU11	YGL261C	VII
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YNR076W	PAU6	YNR076W	XIV
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YAL068C	PAU8	YAL068C	I
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YAR020C	PAU7	YAR020C	I
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YFL020C	PAU5	YFL020C	VI
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YOL161C	PAU20	YOL161C	XV
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YJL223C	PAU1	YJL223C	X
YIL011W	YIL011W_mRNA	YIL011W	TIR3	IX	YJR151C	DAN4	YJR151C	X
YOR376W-A	YOR376W-A_mRNA	YOR376W-A		XV				
YCR083W	YCR083W_mRNA	YCR083W	TRX3	III	YLR043C	TRX1	YLR043C	XII
YCR083W	YCR083W_mRNA	YCR083W	TRX3	III	YGR209C	TRX2	YGR209C	VII
YMR294W	YMR294W_mRNA	YMR294W	JNM1	XIII				
YNL273W	YNL273W_mRNA	YNL273W	TOF1	XIV				
YOR068C	YOR068C_mRNA	YOR068C	VAM10	XV				
YCR006C	YCR006C_mRNA	YCR006C		III				
tA(AGC)P	tA(AGC)P_tRNA			XVI	tA(AGC)H		tA(AGC)H_tRNA	VIII
tA(AGC)P	tA(AGC)P_tRNA			XVI	tA(AGC)D		tA(AGC)D_tRNA	IV
tA(AGC)P	tA(AGC)P_tRNA			XVI	tA(AGC)L		tA(AGC)L_tRNA	XII
tA(AGC)P	tA(AGC)P_tRNA			XVI	tA(AGC)J		tA(AGC)J_tRNA	X
tA(AGC)P	tA(AGC)P_tRNA			XVI	tA(AGC)M2		tA(AGC)M2_tRNA	XIII
tA(AGC)P	tA(AGC)P_tRNA			XVI	tA(AGC)M1		tA(AGC)M1_tRNA	XIII
tA(AGC)P	tA(AGC)P_tRNA			XVI	tA(AGC)K2		tA(AGC)K2_tRNA	XI
tA(AGC)P	tA(AGC)P_tRNA			XVI	tA(AGC)K1		tA(AGC)K1_tRNA	XI
tA(AGC)P	tA(AGC)P_tRNA			XVI	tA(AGC)F		tA(AGC)F_tRNA	VI
tA(AGC)P	tA(AGC)P_tRNA			XVI	tA(AGC)G		tA(AGC)G_tRNA	VII
YLR261C	YLR261C_mRNA	YLR261C	VPS63	XII				
YKL124W	YKL124W_mRNA	YKL124W	SSH4	XI				
YNL203C	YNL203C_mRNA	YNL203C		XIV				
YPL133C	YPL133C_mRNA	YPL133C	RDS2	XVI	YJL103C	GSM1	YJL103C	X
YPL133C	YPL133C_mRNA	YPL133C	RDS2	XVI	YBR239C	ERT1	YBR239C	II
YGL162W	YGL162W_mRNA	YGL162W	SUT1	VII	YPR009W	SUT2	YPR009W	XVI
YIL159W	YIL159W_mRNA	YIL159W	BNR1	IX	YNL271C	BNI1	YNL271C	XIV
YNR062C	YNR062C_mRNA	YNR062C		XIV				
YLR135W	YLR135W_mRNA	YLR135W	SLX4	XII				
YGR188C	YGR188C_mRNA	YGR188C	BUB1	VII	YJL013C	MAD3	YJL013C	X
YPL267W	YPL267W_mRNA	YPL267W	ACM1	XVI				
YDL233W	YDL233W_mRNA	YDL233W	MFG1	IV				
YMR156C	YMR156C_mRNA	YMR156C	TPP1	XIII				
YBL098W	YBL098W_mRNA	YBL098W	BNA4	II	YGR255C	COQ6	YGR255C	VII
YMR080C	YMR080C_mRNA	YMR080C	NAM7	XIII	YKL017C	HCS1	YKL017C	XI
YMR080C	YMR080C_mRNA	YMR080C	NAM7	XIII	YHR164C	DNA2	YHR164C	VIII
YMR080C	YMR080C_mRNA	YMR080C	NAM7	XIII	YLR430W	SEN1	YLR430W	XII
YPL045W	YPL045W_mRNA	YPL045W	VPS16	XVI				
YGL113W	YGL113W_mRNA	YGL113W	SLD3	VII				
YNL206C	YNL206C_mRNA	YNL206C	RTT106	XIV				
YGR025W	YGR025W_mRNA	YGR025W		VII				
YLR156W	YLR156W_mRNA	YLR156W		XII	YLR159W		YLR159W	XII
YLR156W	YLR156W_mRNA	YLR156W		XII	YLR161W		YLR161W	XII
YLR156W	YLR156W_mRNA	YLR156W		XII	YLR157W-D		YLR157W-D	XII
YLR156W	YLR156W_mRNA	YLR156W		XII	YLR157W-E		YLR157W-E	XII
YML060W	YML060W_mRNA	YML060W	OGG1	XIII	YER142C	MAG1	YER142C	V
YDR365C	YDR365C_mRNA	YDR365C	ESF1	IV				
YOR229W	YOR229W_mRNA	YOR229W	WTM2	XV	YPL139C	UME1	YPL139C	XVI
YOR229W	YOR229W_mRNA	YOR229W	WTM2	XV	YOR230W	WTM1	YOR230W	XV
YGR182C	YGR182C_mRNA	YGR182C		VII				
YBL002W	YBL002W_mRNA	YBL002W	HTB2	II	YDR224C	HTB1	YDR224C	IV
YGL102C	YGL102C_mRNA	YGL102C		VII				
YBL082C	YBL082C_mRNA	YBL082C	ALG3	II				
YLR346C	YLR346C_mRNA	YLR346C	CIS1	XII				
YKR025W	YKR025W_mRNA	YKR025W	RPC37	XI				
YER177W	YER177W_mRNA	YER177W	BMH1	V	YDR099W	BMH2	YDR099W	IV
YOR387C	YOR387C_mRNA	YOR387C		XV	YGL258W	VEL1	YGL258W	VII
YMR075C-A	YMR075C-A_mRNA	YMR075C-A		XIII				
YBR252W	YBR252W_mRNA	YBR252W	DUT1	II				
YDR416W	YDR416W_mRNA	YDR416W	SYF1	IV	YLR117C	CLF1	YLR117C	XII
YDR416W	YDR416W_mRNA	YDR416W	SYF1	IV	YBR055C	PRP6	YBR055C	II
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YJL138C	TIF2	YJL138C	X
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YKR059W	TIF1	YKR059W	XI
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YDR021W	FAL1	YDR021W	IV
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YNL112W	DBP2	YNL112W	XIV
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YLL008W	DRS1	YLL008W	XII
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YMR290C	HAS1	YMR290C	XIII
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YFL002C	SPB4	YFL002C	VI
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YHR169W	DBP8	YHR169W	VIII
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YJL033W	HCA4	YJL033W	X
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YPL119C	DBP1	YPL119C	XVI
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YGL171W	ROK1	YGL171W	VII
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YDL031W	DBP10	YDL031W	IV
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YBR142W	MAK5	YBR142W	II
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YDL160C	DHH1	YDL160C	IV
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YGL064C	MRH4	YGL064C	VII
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YOR046C	DBP5	YOR046C	XV
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YHR065C	RRP3	YHR065C	VIII
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YDL084W	SUB2	YDL084W	IV
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YDR243C	PRP28	YDR243C	IV
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YKR024C	DBP7	YKR024C	XI
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YNR038W	DBP6	YNR038W	XIV
YLR276C	YLR276C_mRNA	YLR276C	DBP9	XII	YOR204W	DED1	YOR204W	XV
YBR041W	YBR041W_mRNA	YBR041W	FAT1	II	YER015W	FAA2	YER015W	V
YBR041W	YBR041W_mRNA	YBR041W	FAT1	II	YMR246W	FAA4	YMR246W	XIII
YBR041W	YBR041W_mRNA	YBR041W	FAT1	II	YIL009W	FAA3	YIL009W	IX
YBR041W	YBR041W_mRNA	YBR041W	FAT1	II	YOR317W	FAA1	YOR317W	XV
YER150W	YER150W_mRNA	YER150W	SPI1	V				
YFL056C	YFL056C		AAD6	VI				
YGR031W	YGR031W_mRNA	YGR031W	IMO32	VII	YLR099C	ICT1	YLR099C	XII
YGR031W	YGR031W_mRNA	YGR031W	IMO32	VII	YDR125C	ECM18	YDR125C	IV
YGR031W	YGR031W_mRNA	YGR031W	IMO32	VII	YBR204C	LDH1	YBR204C	II
YGR031W	YGR031W_mRNA	YGR031W	IMO32	VII	YGR110W	CLD1	YGR110W	VII
YFR014C	YFR014C_mRNA	YFR014C	CMK1	VI	YBR274W	CHK1	YBR274W	II
YFR014C	YFR014C_mRNA	YFR014C	CMK1	VI	YGL179C	TOS3	YGL179C	VII
YFR014C	YFR014C_mRNA	YFR014C	CMK1	VI	YER129W	SAK1	YER129W	V
YFR014C	YFR014C_mRNA	YFR014C	CMK1	VI	YGL158W	RCK1	YGL158W	VII
YFR014C	YFR014C_mRNA	YFR014C	CMK1	VI	YLR248W	RCK2	YLR248W	XII
YFR014C	YFR014C_mRNA	YFR014C	CMK1	VI	YOL016C	CMK2	YOL016C	XV
YDR219C	YDR219C_mRNA	YDR219C	MFB1	IV				
YGL176C	YGL176C_mRNA	YGL176C		VII				
YLR322W	YLR322W_mRNA	YLR322W	VPS65	XII				
tH(GUG)H	tH(GUG)H_tRNA			VIII	tH(GUG)K		tH(GUG)K_tRNA	XI
tH(GUG)H	tH(GUG)H_tRNA			VIII	tH(GUG)G2		tH(GUG)G2_tRNA	VII
tH(GUG)H	tH(GUG)H_tRNA			VIII	tH(GUG)G1		tH(GUG)G1_tRNA	VII
tH(GUG)H	tH(GUG)H_tRNA			VIII	tH(GUG)E2		tH(GUG)E2_tRNA	V
tH(GUG)H	tH(GUG)H_tRNA			VIII	tH(GUG)M		tH(GUG)M_tRNA	XIII
tH(GUG)H	tH(GUG)H_tRNA			VIII	tH(GUG)E1		tH(GUG)E1_tRNA	V
YHR088W	YHR088W_mRNA	YHR088W	RPF1	VIII	YNL075W	IMP4	YNL075W	XIV
YMR302C	YMR302C_mRNA	YMR302C	YME2	XIII				
YCR086W	YCR086W_mRNA	YCR086W	CSM1	III				
YMR098C	YMR098C_mRNA	YMR098C	ATP25	XIII				
YOR112W	YOR112W_mRNA	YOR112W	CEX1	XV	YGL083W	SCY1	YGL083W	VII
YBR285W	YBR285W_mRNA	YBR285W		II				
YMR065W	YMR065W_mRNA	YMR065W	KAR5	XIII				
YBR068C	YBR068C_mRNA	YBR068C	BAP2	II	YNL270C	ALP1	YNL270C	XIV
YBR068C	YBR068C_mRNA	YBR068C	BAP2	II	YEL063C	CAN1	YEL063C	V
YBR068C	YBR068C_mRNA	YBR068C	BAP2	II	YPL274W	SAM3	YPL274W	XVI
YBR068C	YBR068C_mRNA	YBR068C	BAP2	II	YLL061W	MMP1	YLL061W	XII
YBR068C	YBR068C_mRNA	YBR068C	BAP2	II	YCL025C	AGP1	YCL025C	III
YBR068C	YBR068C_mRNA	YBR068C	BAP2	II	YDR508C	GNP1	YDR508C	IV
YBR068C	YBR068C_mRNA	YBR068C	BAP2	II	YDR046C	BAP3	YDR046C	IV
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YJL138C	TIF2	YJL138C	X
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YKR059W	TIF1	YKR059W	XI
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YDR021W	FAL1	YDR021W	IV
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YNL112W	DBP2	YNL112W	XIV
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YLL008W	DRS1	YLL008W	XII
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YMR290C	HAS1	YMR290C	XIII
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YFL002C	SPB4	YFL002C	VI
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YHR169W	DBP8	YHR169W	VIII
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YJL033W	HCA4	YJL033W	X
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YPL119C	DBP1	YPL119C	XVI
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YGL171W	ROK1	YGL171W	VII
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YDL031W	DBP10	YDL031W	IV
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YBR142W	MAK5	YBR142W	II
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YDL160C	DHH1	YDL160C	IV
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YLR276C	DBP9	YLR276C	XII
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YGL064C	MRH4	YGL064C	VII
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YOR046C	DBP5	YOR046C	XV
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YDL084W	SUB2	YDL084W	IV
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YDR243C	PRP28	YDR243C	IV
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YKR024C	DBP7	YKR024C	XI
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YNR038W	DBP6	YNR038W	XIV
YHR065C	YHR065C_mRNA	YHR065C	RRP3	VIII	YOR204W	DED1	YOR204W	XV
YAR035W	YAR035W_mRNA	YAR035W	YAT1	I	YER024W	YAT2	YER024W	V
YAR035W	YAR035W_mRNA	YAR035W	YAT1	I	YML042W	CAT2	YML042W	XIII
YAL034C-B	YAL034C-B_mRNA	YAL034C-B		I				
tQ(UUG)C	tQ(UUG)C_tRNA			III	tQ(UUG)E1		tQ(UUG)E1_tRNA	V
tQ(UUG)C	tQ(UUG)C_tRNA			III	tQ(UUG)D1		tQ(UUG)D1_tRNA	IV
tQ(UUG)C	tQ(UUG)C_tRNA			III	tQ(UUG)D3		tQ(UUG)D3_tRNA	IV
tQ(UUG)C	tQ(UUG)C_tRNA			III	tQ(UUG)L		tQ(UUG)L_tRNA	XII
tQ(UUG)C	tQ(UUG)C_tRNA			III	tQ(UUG)H		tQ(UUG)H_tRNA	VIII
tQ(UUG)C	tQ(UUG)C_tRNA			III	tQ(UUG)D2		tQ(UUG)D2_tRNA	IV
YKR001C	YKR001C_mRNA	YKR001C	VPS1	XI				
YJR108W	YJR108W_mRNA	YJR108W	ABM1	X				
YDR377W	YDR377W_mRNA	YDR377W	ATP17	IV				
YLR285W	YLR285W_mRNA	YLR285W	NNT1	XII				
YLR045C	YLR045C_mRNA	YLR045C	STU2	XII				
YDR305C	YDR305C_mRNA	YDR305C	HNT2	IV				
Q0020	Q0020_rRNA		15S_RRNA	Mito				
YIL134W	YIL134W_mRNA	YIL134W	FLX1	IX	YLR348C	DIC1	YLR348C	XII
YIL134W	YIL134W_mRNA	YIL134W	FLX1	IX	YBR192W	RIM2	YBR192W	II
YIL134W	YIL134W_mRNA	YIL134W	FLX1	IX	YDL119C	HEM25	YDL119C	IV
YIL134W	YIL134W_mRNA	YIL134W	FLX1	IX	YKL120W	OAC1	YKL120W	XI
