GENE_id	mapped_id	ENSG	chr	GeneStart	mu	pLI	loeuf	zscore_mis	zscore_syn	mmdg	cmdg	non_mdg	partition	any_disease	target
ENSG00000176692	13740	ENSG00000176692	16	86566829.0	8.3766e-08	0.00066521	1.807	-3.0645	-4.454	1.0	0.0	0.0	10	1.0	1
ENSG00000176695	13741	ENSG00000176695	19	107104.0	2.4298e-08	0.50506	1.465	2.4057	2.2008	0.0	0.0	0.0	2	0.0	0
ENSG00000176697	13742	ENSG00000176697	11	27654893.0	5.3846e-07	0.99974	0.233	2.7789	1.3589	0.0	0.0	0.0	5	0.0	0
ENSG00000176714	13743	ENSG00000176714	2	27625638.0	6.1938e-09	0.33409	1.848	1.5346	0.72816	0.0	0.0	0.0	4	0.0	0
ENSG00000176715	13744	ENSG00000176715	16	89088375.0	1.1277e-06	2.6576999999999998e-36	1.715	-2.0014	-2.2741	1.0	0.0	0.0	4	1.0	1
ENSG00000176720	13745	ENSG00000176720	2	241551424.0	2.1341e-07	5.3457e-09	1.824	-2.2039	-2.6372	0.0	0.0	0.0	8	0.0	0
ENSG00000176723	13746	ENSG00000176723	16	31432593.0	7.7211e-08	0.15339	1.899	-0.58296	0.3885	0.0	0.0	0.0	7	0.0	0
ENSG00000176731	13747	ENSG00000176731	8	85214048.0	6.7477e-09	0.32564	1.858	0.41136	-0.39993	0.0	0.0	0.0	3	0.0	0
ENSG00000176732	13748	ENSG00000176732	2	24114809.0	3.6986e-07	0.011404	1.318	0.6081	0.21016	0.0	0.0	0.0	7	0.0	0
ENSG00000176742	13749	ENSG00000176742	11	5199735.0	4.1742e-07	6.0221e-06	1.4	-1.2465	-1.6466	0.0	0.0	0.0	1	0.0	0
ENSG00000176746	13750	ENSG00000176746	X	26192440.0						0.0	0.0	0.0	9	0.0	0
ENSG00000176749	13751	ENSG00000176749	17	32486993.0	1.0391e-07	0.99973	0.234	1.9097	-0.97414	0.0	0.0	0.0	5	0.0	0
ENSG00000176769	13752	ENSG00000176769	10	131092391.0	7.4952e-07	5.0013e-12	1.148	-2.0428	-1.8972	0.0	0.0	0.0	5	0.0	0
ENSG00000176771	13753	ENSG00000176771	2	132671788.0	2.204e-06	2.58e-09	0.628	0.04715	0.32957	0.0	0.0	0.0	3	0.0	0
ENSG00000176774	13754	ENSG00000176774	X	26138343.0						0.0	0.0	0.0	7	0.0	0
ENSG00000176782	13755	ENSG00000176782	8	7836436.0				0.13777		0.0	0.0	0.0	9	0.0	0
ENSG00000176783	13756	ENSG00000176783	5	179550554.0	9.5593e-07	5.2645e-08	0.813	-1.08	-2.103	0.0	0.0	0.0	3	0.0	0
ENSG00000176787	13757	ENSG00000176787	11	5058650.0				-0.7679	0.43534	0.0	0.0	0.0	7	0.0	0
ENSG00000176788	13758	ENSG00000176788	5	17065598.0	2.4329e-08	0.28231	1.32	-1.1688	-1.6723	0.0	0.0	0.0	10	0.0	0
ENSG00000176797	13759	ENSG00000176797	8	7881392.0						0.0	0.0	0.0	1	0.0	0
ENSG00000176798	13760	ENSG00000176798	11	4994851.0	3.7775e-08	0.12514	1.767	0.43148	-0.13622	0.0	0.0	0.0	5	0.0	0
ENSG00000176809	13761	ENSG00000176809	17	64854130.0	6.647e-07	0.99406	0.478	4.1255	2.7038	0.0	0.0	0.0	7	0.0	0
ENSG00000176834	13762	ENSG00000176834	12	118063593.0	7.9454e-07	5.6151e-14	1.02	0.79704	0.37538	0.0	0.0	0.0	8	0.0	0
ENSG00000176842	13763	ENSG00000176842	16	54930865.0	2.699e-07	0.99904	0.413	0.47481	-1.2179	1.0	0.0	0.0	7	1.0	1
ENSG00000176845	13764	ENSG00000176845	17	83079609.0	2.1571e-07	0.11357	0.85	0.19412	-0.91787	0.0	0.0	0.0	6	0.0	0
ENSG00000176853	13765	ENSG00000176853	8	123768439.0	8.9128e-07	0.99827	0.462	3.2644	1.354	0.0	0.0	0.0	6	0.0	0
ENSG00000176871	13766	ENSG00000176871	12	118032687.0	6.7042e-07	0.99998	0.363	3.4035	0.82737	0.0	0.0	0.0	7	0.0	0
ENSG00000176884	13767	ENSG00000176884	9	137138346.0	1.204e-06	0.018437	0.574	6.6523	-0.64313	1.0	0.0	0.0	6	1.0	1
ENSG00000176887	13768	ENSG00000176887	2	5692384.0	6.5127e-08	0.08649	1.148	1.4861	-2.9078	1.0	0.0	0.0	8	1.0	1
ENSG00000176890	13769	ENSG00000176890	18	657653.0	7.1326e-07	0.00026008	0.882	1.5712	-1.3815	1.0	0.0	0.0	5	1.0	1
ENSG00000176893	13770	ENSG00000176893	11	4912588.0	3.9908e-07	1.0616e-05	1.576	-1.0588	-0.79498	0.0	0.0	0.0	1	0.0	0
ENSG00000176894	13771	ENSG00000176894	12	132687587.0	2.0188e-07	0.0011357	1.111	-0.69772	-0.18253	0.0	0.0	0.0	9	0.0	0
ENSG00000176895	13772	ENSG00000176895	11	4903783.0	3.1755e-08	0.079067	1.886	-0.29845	-0.11291	0.0	0.0	0.0	10	0.0	0
ENSG00000176896	13773	ENSG00000176896	X	13653112.0						0.0	0.0	0.0	5	0.0	0
ENSG00000176900	13774	ENSG00000176900	11	4881819.0	1.9302e-08	0.049566	1.938	-0.34914	-1.1561	0.0	0.0	0.0	9	0.0	0
ENSG00000176903	13775	ENSG00000176903	14	73711783.0	2.0997e-07	1.8843e-06	1.125	0.48947	0.0013993	0.0	0.0	0.0	1	0.0	0
ENSG00000176907	13776	ENSG00000176907	8	40153482.0	1.8847e-07	0.16135	1.339	0.014687	-0.99254	0.0	0.0	0.0	10	0.0	0
ENSG00000176909	13777	ENSG00000176909	19	48712725.0	4.6201e-07	2.9665e-16	1.492	-1.1871	-1.7071	0.0	0.0	0.0	10	0.0	0
ENSG00000176915	13778	ENSG00000176915	12	132725503.0	1.1273e-06	2.9547e-12	0.825	-0.52693	-1.9327	1.0	0.0	0.0	2	1.0	1
ENSG00000176919	13779	ENSG00000176919	9	136945185.0	6.9164e-07	4.728e-18	1.809	-1.1357	-2.6872	0.0	0.0	0.0	4	0.0	0
ENSG00000176920	13780	ENSG00000176920	19	48695971.0	7.7676e-08	0.032262	1.71	1.0674	0.68097	0.0	1.0	0.0	7	1.0	-1
ENSG00000176922	13781	ENSG00000176922	11	4848237.0	2.7933e-08	0.24122	1.759	-1.1476	-0.53734	0.0	0.0	0.0	8	0.0	0
ENSG00000176925	13782	ENSG00000176925	11	4821321.0	9.2734e-09	0.3563	1.817	-0.45894	-0.73863	0.0	0.0	0.0	7	0.0	0
ENSG00000176927	13783	ENSG00000176927	17	29929200.0	1.1237e-06	8.3587e-31	0.908	0.8436	0.92352	0.0	0.0	0.0	4	0.0	0
ENSG00000176928	13784	ENSG00000176928	5	75025346.0	5.0143e-07	0.0013309	0.8	0.7795	1.723	0.0	0.0	0.0	5	0.0	0
ENSG00000176945	13785	ENSG00000176945	3	195720884.0	2.4825e-07	2.8588e-05	1.414	1.0086	0.94667	0.0	0.0	0.0	9	0.0	0
ENSG00000176946	13786	ENSG00000176946	2	241584405.0	6.7281e-07	0.50119	0.585	1.5952	-0.57339	0.0	0.0	0.0	9	0.0	0
ENSG00000176953	13787	ENSG00000176953	16	28950807.0	4.8002e-07	3.7646e-06	0.988	-0.33243	-0.79108	0.0	0.0	0.0	10	0.0	0
ENSG00000176956	13788	ENSG00000176956	8	143157914.0	3.9849e-07	0.0042431	1.115	-0.016391	-1.5657	0.0	0.0	0.0	7	0.0	0
ENSG00000176971	13789	ENSG00000176971	11	26994112.0	1.6965e-07	0.017714	1.096	0.28493	-0.32234	0.0	0.0	0.0	2	0.0	0
ENSG00000176973	13790	ENSG00000176973	11	65572349.0	1.1959e-07	0.0013199	1.461	-1.4489	-1.9653	0.0	0.0	0.0	6	0.0	0
ENSG00000176974	13791	ENSG00000176974	17	18327873.0	7.7769e-07	8.5721e-10	1.077	1.4092	0.87006	0.0	0.0	0.0	8	0.0	0
ENSG00000176978	13792	ENSG00000176978	9	137110542.0	8.1288e-07	5.6935e-33	1.707	-2.2504	-2.3341	0.0	0.0	0.0	5	0.0	0
ENSG00000176979	13793	ENSG00000176979	4	165016458.0	4.2068e-09	0.31491	1.87	0.68618	0.7468	0.0	0.0	0.0	6	0.0	0
ENSG00000176986	13794	ENSG00000176986	10	73744372.0	1.0824e-06	1.0	0.275	2.5192	0.994	0.0	0.0	0.0	3	0.0	0
ENSG00000176988	13795	ENSG00000176988	X	147981337.0						0.0	0.0	0.0	3	0.0	0
ENSG00000176994	13796	ENSG00000176994	17	18315293.0	6.6435e-07	0.00040448	0.684	0.26056	-1.2947	0.0	0.0	0.0	7	0.0	0
ENSG00000177000	13797	ENSG00000177000	1	11785723.0	1.1707e-06	1.0506e-11	0.859	2.024	0.35912	1.0	1.0	0.0	8	2.0	1
ENSG00000177023	13798	ENSG00000177023	8	7470308.0						0.0	0.0	0.0	9	0.0	0
ENSG00000177025	13799	ENSG00000177025	19	57958437.0	3.5458e-07	0.00010139	1.15	0.21653	-0.044733	0.0	0.0	0.0	4	0.0	0
ENSG00000177030	13800	ENSG00000177030	11	644233.0	1.001e-06	1.6906e-18	1.18	0.83045	-1.8007	1.0	0.0	0.0	9	1.0	1
ENSG00000177034	13801	ENSG00000177034	5	79976716.0	3.6856e-07	0.0092118	0.951	-0.46346	-0.42756	0.0	0.0	0.0	10	0.0	0
ENSG00000177042	13802	ENSG00000177042	11	695591.0	2.1625e-07	3.1161e-07	1.696	0.54823	0.026224	0.0	0.0	0.0	1	0.0	0
ENSG00000177045	13803	ENSG00000177045	19	45764785.0	3.4205e-07	1.3448e-05	1.08	-3.4477	-5.3103	1.0	0.0	0.0	6	1.0	1
ENSG00000177047	13804	ENSG00000177047	9	21140632.0	1.0593e-09	0.29357	1.891	-1.2736	-0.60941	0.0	0.0	0.0	7	0.0	0
ENSG00000177051	13805	ENSG00000177051	19	45710629.0	5.5091e-07	0.22132	0.67	1.2172	-2.3084	0.0	0.0	0.0	3	0.0	0
ENSG00000177054	13806	ENSG00000177054	11	19117099.0	9.9545e-07	1.0394e-30	1.314	0.10958	-0.70603	0.0	0.0	0.0	9	0.0	0
ENSG00000177058	13807	ENSG00000177058	5	55625845.0	4.1941e-07	1.6869e-07	1.016	1.9104	0.63679	0.0	0.0	0.0	4	0.0	0
ENSG00000177076	13808	ENSG00000177076	9	19409009.0	4.6797e-07	1.4586e-07	1.155	-0.39921	-0.36963	0.0	0.0	0.0	2	0.0	0
ENSG00000177082	13809	ENSG00000177082	15	84639285.0	4.5527e-07	0.00019878	0.974	-0.46347	-0.90504	1.0	0.0	0.0	8	1.0	1
ENSG00000177084	13810	ENSG00000177084	12	132623753.0	2.2656e-06	2.7396e-38	0.75	2.6706	-0.089831	1.0	1.0	0.0	1	2.0	1
ENSG00000177096	13811	ENSG00000177096	22	42074248.0	4.5242e-08	0.00049288	1.937	0.60003	0.71143	0.0	0.0	0.0	2	0.0	0
ENSG00000177098	13812	ENSG00000177098	11	118133377.0	3.761e-07	1.0751e-05	1.324	0.6302	0.13172	1.0	0.0	0.0	1	1.0	1
ENSG00000177103	13813	ENSG00000177103	11	117427772.0	1.6359e-06	1.0	0.253	4.5942	-0.51649	0.0	0.0	0.0	9	0.0	0
ENSG00000177105	13814	ENSG00000177105	11	3826978.0	9.7745e-08	0.98923	0.367	3.5322	-0.48901	0.0	0.0	0.0	6	0.0	0
ENSG00000177106	13815	ENSG00000177106	11	694438.0	1.1703e-06	6.181300000000001e-25	1.164	-3.3533	-3.7747	1.0	0.0	0.0	10	1.0	1
ENSG00000177108	13816	ENSG00000177108	14	77131270.0	2.1101e-07	0.00012426	1.312	0.057915	0.22349	0.0	0.0	0.0	9	0.0	0
ENSG00000177119	13817	ENSG00000177119	12	45215987.0	1.5369e-06	2.4628e-30	1.02	2.4132	1.0626	1.0	0.0	0.0	8	1.0	1
ENSG00000177125	13818	ENSG00000177125	9	126860639.0	4.826e-07	1.0	0.137	3.9744	-0.51145	0.0	0.0	0.0	10	0.0	0
ENSG00000177138	13819	ENSG00000177138	X	9024232.0						0.0	0.0	0.0	5	0.0	0
ENSG00000177143	13820	ENSG00000177143	18	580380.0	6.9634e-08	0.0019319	1.568	0.50617	-0.14247	0.0	0.0	0.0	10	0.0	0
ENSG00000177144	13821	ENSG00000177144	1	148748774.0						0.0	0.0	0.0	7	0.0	0
ENSG00000177150	13822	ENSG00000177150	18	13663347.0	3.8526e-07	0.096189	0.76	0.44527	-0.041596	0.0	0.0	0.0	3	0.0	0
ENSG00000177151	13823	ENSG00000177151	1	248636356.0				1.108	1.0771	0.0	0.0	0.0	2	0.0	0
ENSG00000177156	13824	ENSG00000177156	11	747415.0	8.6609e-07	2.3753e-08	1.015	-0.86539	-1.0524	1.0	0.0	0.0	1	1.0	1
ENSG00000177169	13825	ENSG00000177169	12	131894622.0	1.3957e-06	6.7362e-05	0.61	0.0089357	-3.9972	0.0	0.0	0.0	2	0.0	0
ENSG00000177174	13826	ENSG00000177174	1	248348775.0	7.6282e-09	0.34252	1.837	0.037856	0.50269	0.0	0.0	0.0	9	0.0	0
ENSG00000177181	13827	ENSG00000177181	1	42380792.0	3.4058e-07	0.13918	0.759	2.0177	1.4805	0.0	0.0	0.0	2	0.0	0
ENSG00000177182	13828	ENSG00000177182	8	61057158.0	4.2371e-07	0.99116	0.473	1.951	0.46773	0.0	0.0	0.0	9	0.0	0
ENSG00000177186	13829	ENSG00000177186	1	248323630.0	3.0611e-09	0.30843	1.877	0.082705	0.29322	0.0	0.0	0.0	8	0.0	0
ENSG00000177189	13830	ENSG00000177189	X	20149911.0						1.0	0.0	0.0	3	1.0	1
ENSG00000177191	13831	ENSG00000177191	19	41425359.0	4.3605e-08	0.041803	1.855	0.49204	-0.66704	0.0	0.0	0.0	5	0.0	0
ENSG00000177192	13832	ENSG00000177192	12	131929200.0	2.8586e-07	6.4004e-08	1.161	-0.54906	-1.4464	1.0	0.0	0.0	9	1.0	1
ENSG00000177200	13833	ENSG00000177200	16	53054991.0	2.2358e-06	1.0	0.309	4.2631	1.0877	0.0	0.0	0.0	1	0.0	0
ENSG00000177201	13834	ENSG00000177201	1	248290139.0	5.1585e-09	0.3242	1.86	1.0074	0.93798	0.0	0.0	0.0	7	0.0	0
ENSG00000177202	13835	ENSG00000177202	19	48606742.0	9.1146e-10	0.29275	1.892	0.98123	0.58766	0.0	0.0	0.0	5	0.0	0
ENSG00000177212	13836	ENSG00000177212	1	248269917.0	2.09e-07	0.00049465	1.34	1.2584	1.2491	0.0	0.0	0.0	6	0.0	0
ENSG00000177225	13837	ENSG00000177225	11	767220.0	2.8529e-07	9.8431e-08	1.488	-1.0071	-2.2753	0.0	0.0	0.0	2	0.0	0
ENSG00000177238	13838	ENSG00000177238	16	31214119.0	3.1399e-07	2.9864e-14	1.639	-2.2494	-2.2051	0.0	0.0	0.0	2	0.0	0
ENSG00000177239	13839	ENSG00000177239	9	137086857.0	8.2591e-07	7.4637e-22	1.134	-0.66301	-2.0324	1.0	0.0	0.0	5	1.0	1
ENSG00000177243	13840	ENSG00000177243	8	7428888.0						0.0	0.0	0.0	7	0.0	0
ENSG00000177257	13841	ENSG00000177257	8	7414855.0						0.0	0.0	0.0	6	0.0	0
ENSG00000177272	13842	ENSG00000177272	1	110653560.0	3.3543e-07	0.0034583	0.778	2.8482	0.73433	0.0	0.0	0.0	1	0.0	0
ENSG00000177275	13843	ENSG00000177275	1	247924889.0						0.0	0.0	0.0	5	0.0	0
ENSG00000177283	13844	ENSG00000177283	10	35638247.0	2.5355e-07	0.0093541	0.753	1.3249	-4.6128	0.0	0.0	0.0	2	0.0	0
ENSG00000177291	13845	ENSG00000177291	10	35605341.0	1.8367e-07	2.1783e-07	1.853	-3.2066	-2.8063	0.0	0.0	0.0	1	0.0	0
ENSG00000177294	13846	ENSG00000177294	17	6776215.0	5.094e-07	0.00019458	0.819	0.52054	0.36049	0.0	0.0	0.0	2	0.0	0
ENSG00000177300	13847	ENSG00000177300	4	183318100.0	7.424e-09	0.34131	1.838	0.62995	1.3058	0.0	0.0	0.0	8	0.0	0
ENSG00000177301	13848	ENSG00000177301	1	110519837.0	5.2328e-07	0.93925	0.537	5.1746	0.78817	1.0	0.0	0.0	1	1.0	1
ENSG00000177302	13849	ENSG00000177302	17	18271428.0	1.7024e-06	2.6987e-10	0.737	2.2407	0.29703	1.0	0.0	0.0	1	1.0	1
ENSG00000177303	13850	ENSG00000177303	17	75500261.0	1.735e-06	0.4132	0.524	0.19859	-1.3809	0.0	0.0	0.0	5	0.0	0
ENSG00000177311	13851	ENSG00000177311	3	141324213.0	5.3355e-07	1.0	0.389	4.4313	1.6304	0.0	0.0	0.0	2	0.0	0
ENSG00000177324	13852	ENSG00000177324	X	18162931.0						0.0	0.0	0.0	8	0.0	0
ENSG00000177352	13853	ENSG00000177352	3	49162535.0	1.8133e-07	0.25629	1.135	0.58486	-0.012601	0.0	0.0	0.0	4	0.0	0
ENSG00000177354	13854	ENSG00000177354	10	49299170.0	1.6486e-08	0.40046	1.739	0.079643	-0.011914	0.0	0.0	0.0	1	0.0	0
ENSG00000177363	13855	ENSG00000177363	11	62686406.0				-0.92461	-0.72771	0.0	0.0	0.0	7	0.0	0
ENSG00000177370	13856	ENSG00000177370	17	997129.0	2.7236e-07	0.0032028	0.998	-0.21271	-0.10953	1.0	0.0	0.0	7	1.0	1
ENSG00000177374	13857	ENSG00000177374	17	2054154.0	1.1308e-07	0.044396	0.901	-1.9458	-5.8695	0.0	0.0	0.0	9	0.0	0
ENSG00000177380	13858	ENSG00000177380	19	49119544.0	1.3322e-06	1.0	0.264	5.0536	0.023361	0.0	0.0	0.0	3	0.0	0
ENSG00000177383	13859	ENSG00000177383	3	184710364.0				-0.32121	0.71865	0.0	0.0	0.0	8	0.0	0
ENSG00000177398	13860	ENSG00000177398	21	42062959.0	1.7804e-06	6.5486e-37	1.077	0.26798	0.48537	0.0	0.0	0.0	3	0.0	0
ENSG00000177409	13861	ENSG00000177409	7	93130056.0	7.7407e-07	1.1462e-16	0.876	2.6683	0.58026	1.0	0.0	0.0	6	1.0	1
ENSG00000177414	13862	ENSG00000177414	1	64203623.0	1.6553e-07	0.00025525	1.32	0.69152	0.48931	0.0	0.0	0.0	10	0.0	0
ENSG00000177425	13863	ENSG00000177425	12	79574979.0	5.971e-08	0.00041854	1.945	-3.1902	-3.1198	0.0	0.0	0.0	2	0.0	0
ENSG00000177426	13864	ENSG00000177426	18	3411608.0	2.0145e-07	0.98151	0.477	1.4869	0.5723	1.0	0.0	0.0	8	1.0	1
ENSG00000177427	13865	ENSG00000177427	17	18260597.0	1.283e-07	0.76952	0.716	-0.090119	-0.45683	1.0	0.0	0.0	10	1.0	1
ENSG00000177432	13866	ENSG00000177432	4	88695913.0	1.8614e-09	0.30171	1.884	0.031314	-0.86685	0.0	0.0	0.0	5	0.0	0
ENSG00000177453	13867	ENSG00000177453	5	43192071.0	7.7493e-07	2.1142e-11	1.189	0.23898	-0.44204	0.0	0.0	0.0	10	0.0	0
ENSG00000177455	13868	ENSG00000177455	16	28931965.0	7.4835e-07	0.0059088	0.627	1.3202	0.19332	1.0	0.0	0.0	3	1.0	1
ENSG00000177459	13869	ENSG00000177459	8	98064522.0	2.7795e-07	3.3465e-07	1.148	0.55954	0.034952	0.0	0.0	0.0	6	0.0	0
ENSG00000177462	13870	ENSG00000177462	1	247920252.0	5.2349e-09	0.1154	1.935	1.7926	1.7613	0.0	0.0	0.0	4	0.0	0
ENSG00000177463	13871	ENSG00000177463	3	14947583.0	3.6053e-07	1.0	0.159	4.0628	0.43183	0.0	0.0	0.0	10	0.0	0
ENSG00000177464	13872	ENSG00000177464	19	45589764.0	2.0598e-07	0.0042385	0.92	2.5085	0.61023	0.0	0.0	0.0	8	0.0	0
ENSG00000177465	13873	ENSG00000177465	14	73591873.0	2.6752e-07	9.9825e-06	1.586	0.05887	-0.011834	0.0	0.0	0.0	9	0.0	0
ENSG00000177468	13874	ENSG00000177468	6	137492199.0	1.2298e-07	0.00016087	1.398	-0.79948	-1.2445	0.0	0.0	0.0	4	0.0	0
ENSG00000177469	13875	ENSG00000177469	17	42402449.0	1.3683e-07	9.0236e-05	1.092	0.58859	0.1324	1.0	0.0	0.0	7	1.0	1
ENSG00000177476	13876	ENSG00000177476	1	247605586.0	3.0257e-09	0.30447	1.881	0.13181	-0.072061	0.0	0.0	0.0	2	0.0	0
ENSG00000177479	13877	ENSG00000177479	3	48918821.0	6.2958e-07	1.0	0.242	4.8377	0.051182	0.0	0.0	0.0	1	0.0	0
ENSG00000177483	13878	ENSG00000177483	2	237798389.0	5.3365e-07	1.3209e-10	0.901	1.1165	1.4054	0.0	0.0	0.0	5	0.0	0
ENSG00000177485	13879	ENSG00000177485	X	120250752.0						0.0	0.0	0.0	10	0.0	0
ENSG00000177489	13880	ENSG00000177489	1	247588360.0	3.0257e-09	0.30447	1.881	-0.9018	-0.6205	0.0	0.0	0.0	1	0.0	0
ENSG00000177494	13881	ENSG00000177494	3	111592900.0	6.2575e-09	0.11826	1.933	0.15165	0.31514	0.0	0.0	0.0	8	0.0	0
ENSG00000177504	13882	ENSG00000177504	X	8169944.0						0.0	0.0	0.0	2	0.0	0
ENSG00000177508	13883	ENSG00000177508	16	54283304.0	3.1593e-07	7.134e-05	1.003	-1.7725	-3.5706	0.0	0.0	0.0	3	0.0	0
ENSG00000177511	13884	ENSG00000177511	18	57352557.0	5.5999e-07	0.021235	0.735	2.2463	0.49373	0.0	0.0	0.0	8	0.0	0
ENSG00000177519	13885	ENSG00000177519	2	153477338.0	6.5559e-08	0.11918	1.482	0.85807	0.35136	0.0	0.0	0.0	1	0.0	0
ENSG00000177535	13886	ENSG00000177535	1	247449118.0				-0.12351	-0.81269	0.0	0.0	0.0	8	0.0	0
ENSG00000177542	13887	ENSG00000177542	11	790475.0	6.1725e-07	6.4871e-07	1.014	0.65529	-2.013	1.0	0.0	0.0	2	1.0	1
ENSG00000177548	13888	ENSG00000177548	16	28904421.0	7.5563e-07	2.2711e-16	1.021	0.71281	-0.44324	0.0	0.0	0.0	9	0.0	0
ENSG00000177551	13889	ENSG00000177551	1	115836377.0	6.3651e-08	0.0018994	1.779	0.64343	-0.2228	1.0	0.0	0.0	6	1.0	1
ENSG00000177556	13890	ENSG00000177556	5	151742316.0	9.4644e-08	0.082226	1.361	0.60442	0.44693	0.0	0.0	0.0	7	0.0	0
ENSG00000177558	13891	ENSG00000177558	19	35224800.0	3.6689e-07	1.1223e-07	1.3	0.67248	0.50136	0.0	0.0	0.0	8	0.0	0
ENSG00000177565	13892	ENSG00000177565	3	177019340.0	5.376e-07	1.0	0.174	5.2951	-0.30009	1.0	0.0	0.0	5	1.0	1
ENSG00000177570	13893	ENSG00000177570	8	118189455.0	2.7529e-07	0.010587	1.077	0.36747	0.44669	1.0	0.0	0.0	5	1.0	1
ENSG00000177575	13894	ENSG00000177575	12	7470811.0	9.7815e-07	0.00053022	0.56	3.7869	1.6004	0.0	0.0	0.0	6	0.0	0
ENSG00000177576	13895	ENSG00000177576	18	49477243.0	9.0088e-08	0.049061	1.56	0.15746	0.053035	1.0	0.0	0.0	9	1.0	1
ENSG00000177595	13896	ENSG00000177595	11	799179.0	1.1569e-06	4.3995e-26	1.237	-1.6597	-3.1145	1.0	0.0	0.0	3	1.0	1
ENSG00000177599	13897	ENSG00000177599	19	11797667.0	3.6486e-07	5.3388e-05	0.878	-0.015484	1.4108	0.0	0.0	0.0	5	0.0	0
ENSG00000177600	13898	ENSG00000177600	11	809965.0	1.5482e-07	0.97388	0.427	-1.0018	-1.7149	0.0	0.0	0.0	5	0.0	0
ENSG00000177602	13899	ENSG00000177602	17	3723903.0	4.3599e-07	6.8018e-08	1.067	0.10335	-0.8171	0.0	0.0	0.0	7	0.0	0
ENSG00000177606	13900	ENSG00000177606	1	58776845.0	1.3144e-07	0.4676	0.716	1.2855	-1.4455	0.0	0.0	0.0	7	0.0	0
ENSG00000177613	13901	ENSG00000177613	10	51695486.0	3.0678e-07	0.10009	0.647	1.9959	0.14985	0.0	0.0	0.0	3	0.0	0
ENSG00000177614	13902	ENSG00000177614	1	230314490.0	5.5431e-07	0.99841	0.444	1.0826	-0.24812	0.0	0.0	0.0	1	0.0	0
ENSG00000177627	13903	ENSG00000177627	12	48482498.0	3.6366e-07	5.7621e-07	1.224	0.12862	-0.22277	0.0	0.0	0.0	7	0.0	0
ENSG00000177628	13904	ENSG00000177628	1	155234452.0	8.5453e-07	0.00010117	0.707	2.2965	0.61578	1.0	1.0	0.0	9	2.0	1
ENSG00000177646	13905	ENSG00000177646	3	128879596.0	1.0247e-06	1.1413e-12	0.884	0.86095	0.48674	1.0	0.0	0.0	7	1.0	1
ENSG00000177663	13906	ENSG00000177663	22	17084954.0	7.6358e-07	5.4993e-09	0.897	-1.468	-2.3183	1.0	0.0	0.0	6	1.0	1
ENSG00000177666	13907	ENSG00000177666	11	818914.0	4.6708e-07	2.7218e-09	1.221	-2.1674	-3.6758	1.0	0.0	0.0	4	1.0	1
ENSG00000177669	13908	ENSG00000177669	8	30131671.0	1.1478e-07	0.0019834	1.77	0.92669	0.77607	0.0	0.0	0.0	7	0.0	0
ENSG00000177673	13909	ENSG00000177673	2	231592864.0	4.3338e-09	0.31563	1.869	0.64724	0.45008	0.0	0.0	0.0	7	0.0	0
ENSG00000177674	13910	ENSG00000177674	1	11736084.0	2.9055e-07	0.12563	0.838	0.79283	1.0043	0.0	0.0	0.0	7	0.0	0
ENSG00000177675	13911	ENSG00000177675	12	7346685.0	1.4678e-06	4.1717e-26	0.839	2.9337	2.3463	0.0	0.0	0.0	5	0.0	0
ENSG00000177679	13912	ENSG00000177679	7	76201896.0	6.9057e-07	1.9941e-06	0.924	-2.6138	-3.3456	0.0	0.0	0.0	2	0.0	0
ENSG00000177683	13913	ENSG00000177683	7	108554543.0	3.6218e-07	2.3067e-08	1.089	1.0914	1.3588	0.0	0.0	0.0	7	0.0	0
ENSG00000177684	13914	ENSG00000177684	6	49960249.0	2.4719e-08	0.19651	1.841	-0.87644	-0.64809	0.0	0.0	0.0	8	0.0	0
ENSG00000177685	13915	ENSG00000177685	11	826144.0	5.2456e-07	4.107699999999999e-21	1.722	-2.6945	-2.1953	0.0	0.0	0.0	6	0.0	0
ENSG00000177688	13916	ENSG00000177688	6	149400262.0	1.6627e-07	0.084142	1.64	-0.24874	0.30933	0.0	1.0	0.0	9	1.0	-1
ENSG00000177689	13917	ENSG00000177689	X	27807990.0						0.0	0.0	0.0	3	0.0	0
ENSG00000177692	13918	ENSG00000177692	21	33488055.0	6.7755e-07	4.9076e-06	0.972	0.47727	1.3381	0.0	0.0	0.0	2	0.0	0
ENSG00000177693	13919	ENSG00000177693	15	101922042.0	4.1084e-08	0.32952	1.55	2.5037	2.4585	0.0	0.0	0.0	2	0.0	0
ENSG00000177694	13920	ENSG00000177694	3	174438573.0	8.6214e-07	3.5317e-17	1.137	-1.1311	-0.082373	0.0	0.0	0.0	3	0.0	0
ENSG00000177697	13921	ENSG00000177697	11	832887.0	6.4466e-07	0.00056955	0.816	0.62523	-0.93445	1.0	1.0	0.0	5	2.0	1
ENSG00000177700	13922	ENSG00000177700	11	837356.0	7.5481e-08	0.0069583	1.866	-0.65416	-1.9423	0.0	0.0	0.0	7	0.0	0
ENSG00000177706	13923	ENSG00000177706	7	192571.0	4.711e-07	8.1566e-14	1.226	-1.6641	-2.414	1.0	0.0	0.0	2	1.0	1
ENSG00000177707	13924	ENSG00000177707	3	111070071.0	5.9707e-07	0.99999	0.316	1.321	-1.0695	0.0	0.0	0.0	7	0.0	0
ENSG00000177710	13925	ENSG00000177710	8	11331012.0	4.9431e-07	0.00012081	1.213	-2.1364	-1.6118	0.0	0.0	0.0	2	0.0	0
