HGNC_ID	FUSIL	pLI_gnomAD	oe_lof	oe_lof_lower	oe_lof_upper	oe_mis	oe_mis_lower	oe_mis_upper	oe_syn	oe_syn_lower	oe_syn_upper	shet	RVIS	DDD_HI_percentage
HGNC:4379	VP	0.996	0	0	0.184	0.326	0.271	0.392	0.997	0.858	1.16	0.305441626	-0.774293283	39.4
HGNC:4381	DL	0.878	0.128	0.052	0.404	0.475	0.405	0.557	0.872	0.722	1.06	0.054650001	-0.390978863	24.48
HGNC:4389	DL	0.99	0.0548	0.018	0.26	0.408	0.343	0.486	0.876	0.733	1.05	0.220317706	-0.797108885	7.72
HGNC:4395	DL	0.963	0	0	0.294	0.406	0.343	0.482	1.21	1.04	1.41	0.279724775	-0.869746048	36.02
HGNC:4398	VP	0.99	0.0552	0.019	0.262	0.412	0.346	0.493	1.34	1.16	1.56	0.230103477	-0.684545606	26.54
HGNC:4401	SV	6.14e-08	0.636	0.425	0.98	0.706	0.621	0.804	0.967	0.815	1.15	0.006944507	-0.565119265	33.18
HGNC:4417	DL	1.37e-07	0.931	0.585	1.53	0.61	0.519	0.718	1.05	0.87	1.28	0.015094011	-0.553358336	13.7
HGNC:44204	VP	0.0337	0.811	0.312	1.82	0.681	0.511	0.919	0.865	0.591	1.3	-	-	77.69
HGNC:4426	VP	0.0129	0.256	0.179	0.372	0.976	0.922	1.03	1.05	0.971	1.14	0.055133633	0.152060328	64.07
HGNC:4428	VP	7.79e-05	0.342	0.231	0.52	0.893	0.816	0.976	0.941	0.816	1.09	0.049399615	-0.006422219	55.07
HGNC:4431	CL	4.76e-07	0.816	0.513	1.35	1.13	0.981	1.3	1.02	0.807	1.31	0.005142115	0.140265158	32.66
HGNC:4432	DL	-	-	-	-	-	-	-	-	-	-	-	-	20.81
HGNC:4440	VP	0.516	0	0	1.34	0.842	0.671	1.06	1.12	0.866	1.47	-	-	78.01
HGNC:4444	VP	0.477	0	0	1.49	0.928	0.792	1.09	1.03	0.839	1.28	-	0.632305127	86.52
HGNC:4445	VP	4.32e-06	0.633	0.397	1.05	0.986	0.877	1.11	1.22	1.04	1.44	0.00191562	0.785235391	87.93
HGNC:4446	DL	3.76e-09	0.674	0.46	1.01	0.87	0.793	0.954	1.05	0.929	1.19	0.011187798	-0.298466505	40.98
HGNC:445	VP	0.993	0.195	0.136	0.283	0.988	0.945	1.03	1.09	1.02	1.17	0.034267463	-1.403257193	69.35
HGNC:4450	SV	0.0252	0.31	0.175	0.583	0.806	0.726	0.896	0.876	0.75	1.02	0.038769819	-0.343029068	63.32
HGNC:4453	VN	4.3e-10	0.728	0.503	1.08	1.09	1	1.2	1.15	0.998	1.32	0.006426534	0.30995121	10.35
HGNC:4459	VP	1.35e-15	0.626	0.472	0.841	1.04	0.965	1.12	0.973	0.865	1.1	0.00692374	0.689174441	73.21
HGNC:4462	VP	3.09e-27	1.27	0.975	1.68	0.973	0.887	1.07	0.972	0.841	1.13	0.002628094	0.865538202	70.19
HGNC:44666	VP	5.78e-06	0.818	0.492	1.42	0.834	0.706	0.987	1.07	0.857	1.35	0.002648493	-0.016051526	56.68
HGNC:4469	VP	1.32e-06	1	0.601	1.69	1.01	0.895	1.13	1.02	0.854	1.23	0.006232676	-0.17913809	66.5
HGNC:4471	VP	0.00061	0.67	0.366	1.32	0.964	0.863	1.08	1.08	0.93	1.27	0.001172999	0.921774324	46.37
HGNC:4475	VN	0.456	0.181	0.063	0.857	0.876	0.785	0.978	0.994	0.858	1.16	0.055856197	0.225463707	71.46
HGNC:4477	VP	0.0494	0.32	0.166	0.673	0.599	0.52	0.69	0.971	0.805	1.18	0.053569914	-0.606206486	13.29
HGNC:4496	VP	2.52e-09	1.22	0.773	1.82	0.964	0.875	1.06	1.02	0.893	1.18	0.00191173	0.083676303	51.56
HGNC:4498	VP	0.00092	0.8	0.415	1.61	0.876	0.77	0.998	0.981	0.831	1.16	-	0.25318035	73.51
HGNC:4510	VP	0.814	0.102	0.035	0.482	0.77	0.675	0.879	0.711	0.588	0.864	-	-	72.23
HGNC:4514	VN	1.02e-10	1.2	0.791	1.79	1.06	0.944	1.2	1.1	0.903	1.34	-	0.719818949	41.15
HGNC:4517	VP	0.12	0.317	0.144	0.82	0.85	0.744	0.973	0.902	0.735	1.11	0.039454974	-0.184486753	60.61
HGNC:4518	VP	4.27e-05	0.726	0.425	1.31	0.973	0.88	1.08	1.1	0.958	1.27	0.001823528	0.625170376	70.59
HGNC:4519	VP	0.000466	0.71	0.388	1.39	0.772	0.68	0.878	1.04	0.891	1.21	-	-0.732852113	41.67
HGNC:4524	VP	1.46e-07	1.1	0.674	1.76	1.06	0.952	1.17	0.923	0.778	1.1	0.00185876	-0.536954832	53.87
HGNC:4531	VN	5.73e-05	0.849	0.481	1.56	0.98	0.868	1.11	0.942	0.776	1.15	0.007603916	-0.019436647	65.24
HGNC:4535	VN	3e-09	1.02	0.662	1.6	0.917	0.818	1.03	0.907	0.755	1.1	0.003569236	1.459143459	52.56
HGNC:4537	VP	0.000305	0.779	0.425	1.51	0.913	0.804	1.04	0.954	0.784	1.17	0.064243641	-0.09055428	71.92
HGNC:4544	VP	0.736	0.2	0.112	0.375	0.675	0.607	0.751	0.964	0.841	1.11	0.075918742	-0.470380063	23.02
HGNC:4549	CL	0.998	0.074	0.029	0.233	0.707	0.634	0.789	1.33	1.18	1.5	0.123251763	-0.131190366	42
HGNC:4551	DL	0.104	0.27	0.147	0.534	0.615	0.528	0.719	1.17	0.986	1.4	0.048227627	0.012111126	11.15
HGNC:4553	VP	4.48e-05	1.22	0.643	1.88	1.07	0.932	1.24	1.27	1.05	1.54	0.003009447	-0.091713788	6.93
HGNC:4555	DL	0.0425	0.368	0.18	0.843	0.865	0.742	1.01	1.03	0.83	1.28	0.009191468	-0.33813129	46.88
HGNC:4556	CL	0.00025	0.646	0.367	1.21	1.27	1.12	1.45	1.58	1.33	1.87	0.00924071	0.485161386	34.09
HGNC:4558	VP	-	-	-	-	-	-	-	-	-	-	-	-	76.81
HGNC:4559	VP	7.09e-06	0.795	0.478	1.38	0.933	0.787	1.11	0.794	0.603	1.06	0.001222225	0.086614605	40.47
HGNC:4566	CL	0.942	0.075	0.026	0.356	0.304	0.236	0.395	0.766	0.59	1.01	0.055827035	-0.292148071	0.63
HGNC:4567	VP	7.57e-07	0.501	0.334	0.771	0.896	0.817	0.982	1.01	0.885	1.17	0.011815363	0.462435815	27.29
HGNC:4568	DL	1	0.119	0.067	0.223	0.649	0.599	0.704	0.941	0.85	1.04	0.112299982	-1.430557299	23.82
HGNC:4571	VP	0.996	0.14	0.076	0.277	0.561	0.509	0.617	1.04	0.926	1.16	0.230798771	-2.165102661	4.49
HGNC:4584	DL	-	-	-	-	-	-	-	-	-	-	-	-	45.24
HGNC:4593	DL	0.175	0.241	0.148	0.41	0.699	0.647	0.754	1.21	1.11	1.33	0.068076539	-1.716182924	7.83
HGNC:4595	VP	0.805	0.189	0.103	0.373	0.608	0.554	0.667	0.935	0.834	1.05	0.195628055	-1.766066816	7.42
HGNC:4598	VP	1.08e-16	0.869	0.64	1.2	1.06	0.984	1.14	1.1	0.985	1.22	0.003207511	1.233390167	55.3
HGNC:4599	VP	0.999	0.108	0.052	0.248	0.745	0.685	0.809	1.1	0.99	1.23	0.18854231	-1.267791853	8.74
HGNC:4600	VN	9.69e-07	0.431	0.294	0.647	0.882	0.817	0.953	1.03	0.916	1.16	0.026082958	-0.920549077	1.61
HGNC:4604	VP	0.000307	1.09	0.554	1.85	1.26	1.03	1.55	1.34	0.995	1.79	0.007614308	-0.156773739	86.93
HGNC:4605	VN	-	-	-	-	-	-	-	-	-	-	-	-	54.54
HGNC:4610	VP	4.23e-11	0.838	0.578	1.24	1.11	0.997	1.23	0.99	0.823	1.2	0.007671282	-0.387143839	38.56
HGNC:4616	VP	0.999	0	0	0.146	0.428	0.364	0.504	0.869	0.729	1.04	0.322471848	-0.506214145	20.18
HGNC:463	SV	6.93e-05	0.392	0.254	0.623	0.728	0.657	0.806	0.853	0.733	0.995	0.01451886	-1.018758063	22.05
HGNC:4646	CL	0.992	0.0866	0.034	0.273	0.548	0.466	0.645	0.831	0.668	1.04	0.060176523	-0.450691019	17.4
HGNC:4648	CL	9.46e-05	0.544	0.327	0.949	0.453	0.378	0.545	0.971	0.785	1.21	0.045678891	-0.309612877	1.86
HGNC:4651	CL	0.0398	0.309	0.168	0.61	0.798	0.687	0.929	1.01	0.819	1.26	0.022689845	-0.417983019	15.44
HGNC:4668	CL	1.49e-08	0.599	0.409	0.899	0.885	0.803	0.976	1.12	0.977	1.28	0.017290905	-0.179848925	60.89
HGNC:4670	SV	0.3	0.233	0.131	0.437	0.488	0.431	0.553	1.01	0.884	1.16	0.044403679	-0.901647461	30.5
HGNC:468	SV	3.86e-21	0.886	0.673	1.18	1.04	0.966	1.13	1.03	0.905	1.18	-	0.168165025	34.75
HGNC:4688	VN	4.55e-30	0.858	0.683	1.09	0.85	0.789	0.916	0.86	0.761	0.972	0.008899039	-0.276722527	27.06
HGNC:469	SV	1.76e-06	0.415	0.283	0.622	0.675	0.619	0.735	1	0.896	1.12	0.023200609	-1.934559365	38.6
HGNC:4699	DL	3.86e-11	0.913	0.624	1.37	0.978	0.867	1.11	0.894	0.734	1.09	0.00793174	0.611445426	29.66
HGNC:47	VP	1.53e-18	0.751	0.57	1	1.01	0.937	1.09	1.15	1.03	1.28	0.005665751	0.783113511	47.04
HGNC:470	VP	1.14e-12	0.65	0.473	0.908	0.901	0.83	0.977	1.07	0.95	1.2	0.004589701	-0.129584275	15.58
HGNC:4704	VP	0.113	0.391	0.159	1.22	1.41	1.2	1.65	1.3	1	1.69	0.005455685	0.556638508	73.25
HGNC:4707	VP	1.7e-21	0.841	0.644	1.11	0.974	0.894	1.06	1.17	1.03	1.33	-	-0.539538385	41.21
HGNC:4722	VP	0.345	0.228	0.08	1.07	0.824	0.695	0.979	1.17	0.95	1.46	-	0.135274279	70.61
HGNC:4796	VP	7.33e-09	0.765	0.511	1.18	1.04	0.913	1.18	1.12	0.928	1.36	0.007483577	1.071956547	43.87
HGNC:4812	DL	-	-	-	-	-	-	-	-	-	-	-	-	78.67
HGNC:4818	VN	-	-	-	-	-	-	-	-	-	-	-	-	38.7
HGNC:4834	VP	1.05e-07	0.475	0.328	0.705	0.847	0.771	0.93	0.927	0.8	1.08	0.048688751	1.240498057	18.25
HGNC:4847	VP	0.0297	0.895	0.337	1.85	0.679	0.515	0.904	0.683	0.467	1.03	0.12175877	-	42.37
HGNC:485	SV	0.856	0.177	0.091	0.372	1.09	0.987	1.2	1.31	1.13	1.51	0.059494767	-0.382150598	8.36
HGNC:4852	DL	0.537	0.212	0.115	0.418	0.505	0.441	0.579	0.8	0.675	0.952	0.178682263	-0.764399603	0.32
HGNC:4854	CL	0.898	0.17	0.088	0.358	0.357	0.301	0.425	0.975	0.829	1.15	0.050364284	-0.616099873	1.22
HGNC:4861	DL	1	0.129	0.072	0.243	0.583	0.525	0.647	0.997	0.869	1.15	0.076301879	-0.90770634	17.62
HGNC:4867	VP	1	0.173	0.134	0.223	0.704	0.676	0.731	1	0.948	1.06	0.064919182	-7.573837577	19.82
HGNC:4876	VP	0.0735	0.248	0.163	0.388	0.605	0.552	0.663	0.939	0.835	1.06	0.032898742	-1.375818186	32.68
HGNC:4879	VP	5.35e-10	0.611	0.429	0.889	0.875	0.789	0.971	0.998	0.853	1.17	0.011788475	0.09962794	73.45
HGNC:4887	VP	0.00534	0.428	0.233	0.845	1.01	0.907	1.12	0.935	0.789	1.11	0.02060735	-0.328947382	43.91
HGNC:4907	VP	0.00508	0.432	0.236	0.853	0.954	0.839	1.09	1.12	0.918	1.37	0.10429276	-0.680355952	12.38
HGNC:4915	VP	0.31	0.229	0.148	0.365	0.8	0.744	0.861	1.01	0.904	1.12	0.038993702	-0.97795453	11.17
HGNC:4916	CL	1	0.0524	0.023	0.135	0.569	0.52	0.622	1.03	0.927	1.14	0.272795239	-1.531364429	19.48
HGNC:4917	VP	1.3e-06	0.573	0.372	0.911	1.14	1.04	1.24	1.11	0.964	1.28	0.019871521	0.220207685	57.99
HGNC:4927	CL	0.0705	0.301	0.156	0.632	0.75	0.667	0.844	0.73	0.607	0.883	0.014807557	-0.325918088	46.89
HGNC:4976	DL	1.99e-08	0.584	0.399	0.876	0.971	0.893	1.06	1.1	0.98	1.25	0.0214606	0.048743669	90.61
HGNC:4982	DL	0.932	0.138	0.062	0.357	0.861	0.762	0.975	1.19	1	1.41	0.076704816	0.014785108	5.34
HGNC:4984	VN	0.22	0.285	0.115	0.896	1.53	1.27	1.84	1.42	1.06	1.86	0.049013022	0.739164875	49.32
HGNC:50	VP	0.000299	0.389	0.244	0.644	0.863	0.797	0.935	0.962	0.86	1.08	0.013669495	-0.942645175	33.98
HGNC:5001	DL	0.709	0.186	0.091	0.426	0.71	0.619	0.815	1.02	0.839	1.24	0.140542469	-0.128965009	13.04
HGNC:5014	VP	0.000292	0.528	0.309	0.953	0.985	0.872	1.11	1.06	0.878	1.27	0.001436746	-0.149105268	2.36
HGNC:5034	SV	0.765	0.168	0.076	0.434	0.767	0.66	0.894	1.27	1.06	1.53	0.137196996	-0.284123406	25.07
HGNC:5035	CL	0.981	0.0608	0.021	0.288	0.356	0.289	0.438	1.15	0.951	1.39	0.22407637	-0.537408494	3.15
HGNC:5041	CL	1	0	0	0.107	0.284	0.235	0.345	1.03	0.865	1.22	0.278483349	-0.450691019	7.22
HGNC:5046	CL	1	0	0	0.093	0.629	0.571	0.693	1.11	0.982	1.26	0.392173804	-1.202808721	11.86
HGNC:5047	VP	1	0.0337	0.011	0.16	0.478	0.422	0.543	0.902	0.772	1.06	0.288858926	-1.083824601	3.73
HGNC:5100	VP	0.889	0.0873	0.03	0.414	1.21	1.09	1.34	1.31	1.13	1.52	0.06848114	0.145968811	3.29
HGNC:5103	DL	0.202	0.271	0.123	0.702	0.917	0.81	1.04	1.01	0.841	1.21	0.014557066	-0.1745941	1.4
HGNC:5112	SV	5.06e-08	1.04	0.651	1.68	1.01	0.885	1.15	1.1	0.914	1.32	0.009115089	-0.603531269	39.86
HGNC:5124	VP	2.64e-09	1.52	0.918	1.93	1.07	0.937	1.23	1.29	1.08	1.55	0.003415715	0.110588093	45.67
HGNC:5164	VP	2.19e-14	0.827	0.598	1.16	0.901	0.812	1	0.821	0.694	0.973	-	-0.274940319	58.45
HGNC:5182	VP	-	-	-	-	-	-	-	-	-	-	-	-	66.15
HGNC:5187	CL	0.999	0	0	0.148	0.315	0.261	0.38	1.03	0.886	1.21	0.219756042	-0.507728327	38.2
HGNC:5210	VP	0.000138	0.722	0.41	1.35	1.06	0.953	1.18	1.09	0.939	1.27	0.020559185	-0.090909612	73.88
HGNC:5213	SV	6.74e-09	0.48	0.339	0.691	1.04	0.956	1.12	1.1	0.962	1.26	0.014292585	-0.506830944	44.64
HGNC:5225	VP	0.98	0.135	0.066	0.309	0.646	0.571	0.732	1.08	0.926	1.27	0.061666214	-0.971256595	25.98
HGNC:5226	VP	2.6e-16	1.31	0.924	1.81	1.04	0.921	1.17	0.968	0.798	1.18	0.002706681	-0.156323588	57.87
HGNC:5227	VP	9.91e-10	0.745	0.509	1.12	0.864	0.778	0.961	0.935	0.802	1.09	0.00340416	0.428924875	41.9
HGNC:5228	VP	5.82e-05	0.585	0.352	1.02	0.847	0.747	0.962	1.01	0.839	1.23	0.004677989	-0.002325772	34.16
HGNC:5229	SV	0.24	0.245	0.127	0.514	0.567	0.49	0.658	0.966	0.794	1.18	0.014665599	-0.734366136	13.56
HGNC:5238	CL	0.779	0.178	0.087	0.407	0.408	0.357	0.467	1.07	0.94	1.23	0.075439411	-0.877317033	7.25
HGNC:5246	VP	1.77e-06	1.22	0.702	1.87	1.1	0.951	1.27	1.46	1.22	1.76	0.00299473	-0.054462414	40.39
HGNC:5247	VP	0.000399	0.735	0.401	1.44	0.857	0.728	1.01	1.04	0.827	1.31	0.03884609	0.157732524	-
HGNC:5248	VN	7.24e-05	1.08	0.58	1.83	0.968	0.807	1.17	1.09	0.834	1.43	0.004069296	0.271806765	60.97
HGNC:5253	VP	0.861	0.188	0.106	0.353	0.867	0.797	0.944	1.86	1.69	1.98	0.019162657	-1.789615775	4.54
HGNC:5275	CL	0.32	0.231	0.13	0.434	0.448	0.391	0.514	1.2	1.06	1.37	0.042608625	-1.3260815	4.47
HGNC:5286	VN	0.227	0.262	0.118	0.677	0.885	0.793	0.988	1.07	0.925	1.25	0.328532775	-0.279129236	21.23
HGNC:5287	SV	0.216	0.266	0.12	0.687	0.84	0.743	0.951	1.19	1.02	1.39	0.104760942	-0.662083606	28.44
HGNC:5289	VN	0.000648	0.661	0.361	1.3	0.981	0.878	1.1	0.988	0.838	1.17	0.266032453	0.031540292	44.69
HGNC:5292	VP	0.00513	0.515	0.268	1.08	0.791	0.692	0.906	1.24	1.04	1.48	0.01662675	-0.783025448	33.49
HGNC:5298	VN	1.09e-06	0.585	0.38	0.929	0.989	0.89	1.1	0.909	0.764	1.09	0.005686982	0.889065304	57.7
HGNC:5299	VN	0.0256	0.33	0.179	0.651	0.866	0.774	0.969	1.04	0.881	1.22	0.054692837	-0.60842941	14.65
HGNC:53	VP	7.5e-47	0.949	0.785	1.15	1.07	1.02	1.14	1	0.913	1.1	-	0.444489687	38.2
HGNC:5302	VP	0.0478	0.322	0.167	0.677	0.696	0.618	0.785	1.01	0.872	1.18	0.032644608	-0.524032758	35.11
HGNC:5322	VP	1.52e-07	0.807	0.516	1.31	0.809	0.721	0.909	1.15	0.988	1.35	0.006393341	-0.25479998	62.53
HGNC:5343	VP	0.000754	0.358	0.224	0.592	0.911	0.818	1.02	1.08	0.919	1.26	0.017564546	-0.032714222	36.19
HGNC:5348	VP	0.00192	0.331	0.207	0.547	0.685	0.628	0.747	0.857	0.763	0.964	-	-0.601922979	67.17
HGNC:5358	VP	0.938	0.137	0.061	0.353	0.788	0.704	0.882	1.21	1.05	1.4	0.052775003	0.641122921	43.02
HGNC:5359	DL	3.78e-05	0.74	0.434	1.33	0.997	0.857	1.16	0.978	0.765	1.26	0.00603354	0.482488541	28.64
HGNC:5381	VP	0.00911	0.269	0.181	0.409	0.733	0.674	0.797	0.898	0.791	1.02	0.037475693	-1.539740691	1.37
HGNC:5382	VP	3.34e-12	0.895	0.624	1.31	0.881	0.785	0.988	0.874	0.722	1.06	0.019050494	-0.400065784	7.62
HGNC:5383	VP	0.865	0.152	0.068	0.394	0.766	0.68	0.864	1.28	1.11	1.48	0.040333734	-0.549522438	13.75
HGNC:5387	DL	4.04e-05	0.619	0.372	1.08	0.821	0.709	0.953	1.19	0.981	1.46	0.011552717	-0.450691019	69.3
HGNC:5394	VP	2.62e-08	0.527	0.363	0.781	0.957	0.87	1.05	1.18	1.02	1.36	0.010510054	0.328576871	78.03
HGNC:541	VP	5.27e-12	0.873	0.608	1.28	0.972	0.855	1.11	1.02	0.834	1.26	0.002354095	1.114558933	46.52
HGNC:5412	VP	0.13	0.603	0.194	1.81	0.91	0.748	1.11	1.4	1.11	1.78	0.037006977	-0.058651352	92.5
HGNC:5432	VP	3.94e-12	0.828	0.581	1.2	0.924	0.835	1.02	1	0.856	1.18	0.015159915	-0.064261847	89.49
HGNC:5438	DL	0.471	0.176	0.061	0.833	0.509	0.396	0.658	1.02	0.758	1.38	0.015306566	-0.128255267	3.19
HGNC:5468	VP	6.92e-10	1.17	0.759	1.78	1.14	1.06	1.23	1.15	1.03	1.28	-	1.935433289	79.1
HGNC:547	VN	3.44e-17	1.02	0.744	1.43	0.929	0.822	1.05	0.948	0.786	1.15	0.003371254	1.338188839	62.29
HGNC:5472	VP	0.91	0	0	0.39	0.831	0.703	0.985	1.12	0.89	1.41	0.289073273	0.199173542	6.39
HGNC:548	VP	3.6e-14	0.697	0.513	0.962	0.936	0.85	1.03	0.858	0.731	1.01	-	0.821776165	60.58
HGNC:555	DL	1	0.076	0.036	0.174	0.594	0.537	0.657	1.02	0.9	1.17	0.090720373	-1.286859589	9.26
HGNC:557	DL	0.932	0.193	0.121	0.32	0.831	0.776	0.891	0.967	0.872	1.07	0.014599328	-0.44971228	26.86
HGNC:56	VP	0.0164	0.256	0.177	0.375	0.646	0.601	0.694	0.926	0.843	1.02	0.042924625	-2.614392764	30.31
HGNC:563	DL	0.998	0.135	0.073	0.267	0.367	0.325	0.413	0.894	0.79	1.01	0.044626155	-1.366366789	6.87
HGNC:571	VP	2.25e-05	0.804	0.471	1.44	0.976	0.832	1.15	1.14	0.903	1.46	0.008792924	0.146325148	32.95
HGNC:5724	DL	1	0.0629	0.025	0.198	0.386	0.329	0.453	1.07	0.912	1.26	0.404920774	-0.460937665	0.58
HGNC:574	VP	5.38e-17	0.942	0.689	1.31	1.21	1.1	1.33	1.42	1.25	1.63	0.006251506	-0.148656882	45.04
HGNC:582	SV	0.0441	0.268	0.164	0.454	0.718	0.654	0.787	0.974	0.861	1.1	0.005377748	0.27421466	20.7
HGNC:586	VP	3.53e-13	0.615	0.452	0.848	0.845	0.774	0.922	0.914	0.798	1.05	0.023785202	-0.641849819	6.88
HGNC:5951	VP	0.626	0.195	0.095	0.447	0.648	0.57	0.737	1.13	0.977	1.32	0.234758379	-0.32440349	0.53
HGNC:5959	CL	3.35e-21	0.569	0.449	0.725	0.987	0.926	1.05	0.977	0.881	1.08	0.01503578	0.248924875	4.04
HGNC:5960	SV	0.985	0.172	0.103	0.3	0.646	0.585	0.713	0.796	0.693	0.917	0.073754173	-0.263888569	5.71
HGNC:5964	VP	0.0228	0.335	0.183	0.662	0.902	0.818	0.995	1.06	0.924	1.22	0.115556371	0.75751822	81.79
HGNC:5965	VP	2.72e-06	0.67	0.421	1.11	0.849	0.742	0.973	0.949	0.776	1.17	0.025096715	0.252823471	82.81
HGNC:5969	VP	0.0498	0.355	0.174	0.811	0.794	0.678	0.932	0.99	0.788	1.25	0.037061242	-0.214164947	79.07
HGNC:5972	VN	7.09e-09	0.478	0.338	0.689	0.948	0.875	1.03	1.07	0.95	1.22	0.009831721	0.353357086	78.11
HGNC:5973	VP	0.0133	0.716	0.321	1.67	0.873	0.722	1.06	0.817	0.613	1.1	0.027472299	0.301840827	86.79
HGNC:5977	VP	0.928	0	0	0.36	0.968	0.805	1.17	0.723	0.508	1.05	0.269399181	-0.215325126	67.41
HGNC:5986	VN	0.0292	0.517	0.234	1.32	0.543	0.431	0.689	0.851	0.619	1.19	0.022751347	0.08545584	50.15
HGNC:5987	VP	6.81e-09	1.33	0.82	1.89	1.15	0.992	1.33	1.16	0.933	1.46	0.004121716	0.43382735	79.02
HGNC:5989	VP	0.00199	0.345	0.212	0.586	0.894	0.81	0.986	1.07	0.93	1.24	0.025693235	-0.050180637	85.16
HGNC:5994	VP	3.1e-15	1.24	0.87	1.76	1.02	0.919	1.14	0.956	0.803	1.14	0.009338068	-0.044121438	84.23
HGNC:6002	VP	1.72e-06	0.964	0.579	1.64	0.964	0.815	1.15	0.89	0.671	1.2	0.000775405	0.523931004	70.86
HGNC:6004	VP	2.63e-07	0.765	0.489	1.24	0.853	0.746	0.978	0.925	0.757	1.14	0.005800594	-0.128965009	68.9
HGNC:6008	VP	0.0522	0.317	0.165	0.666	0.927	0.809	1.06	1.14	0.934	1.41	0.112615546	-0.134668645	67.75
HGNC:6011	VP	2.34e-09	1.55	0.931	1.94	0.935	0.784	1.12	1.02	0.787	1.33	0.001660537	0.371443634	94.39
HGNC:6019	VN	2.84e-05	0.499	0.313	0.827	0.887	0.799	0.984	1.03	0.89	1.19	0.022789582	-0.310676952	77.89
HGNC:6021	DL	1	0.0861	0.041	0.197	0.853	0.786	0.926	0.996	0.879	1.13	0.095117004	-0.120850675	41.53
HGNC:6027	VP	0.00738	0.603	0.296	1.37	0.958	0.851	1.08	1.24	1.06	1.46	0.254158413	-0.270396228	70.1
HGNC:6036	VP	0.445	0.218	0.113	0.459	0.945	0.866	1.03	1.23	1.1	1.38	0.010894298	-0.103383747	51.26
HGNC:6040	DL	1.82e-05	0.476	0.304	0.771	0.898	0.806	1	1.2	1.03	1.41	0.021048297	-0.633918934	2.82
HGNC:6059	VP	1.94e-06	0.698	0.438	1.16	1.06	0.948	1.18	1.01	0.841	1.22	0.00826742	0.034569947	72.86
HGNC:6063	SV	-	-	-	-	-	-	-	-	-	-	-	-	20.99
HGNC:6071	VP	7.51e-07	0.777	0.488	1.29	0.774	0.682	0.88	0.887	0.734	1.08	0.020345527	-0.305777947	50.4
HGNC:6107	DL	-	-	-	-	-	-	-	-	-	-	-	-	15
HGNC:6108	VP	1.26e-05	0.454	0.295	0.722	0.916	0.831	1.01	1.06	0.906	1.23	0.019296683	-0.48330239	26.87
HGNC:611	VP	8.27e-06	1.24	0.685	1.88	0.927	0.752	1.15	1.14	0.864	1.51	0.00041257	0.324655904	94.07
HGNC:6110	VP	0.998	0.185	0.127	0.275	0.76	0.713	0.81	1.06	0.975	1.16	0.07577017	-1.859959178	13.92
HGNC:6111	VP	2.06e-25	0.616	0.494	0.773	0.877	0.824	0.933	0.957	0.87	1.05	0.006651597	-0.204363043	59.28
HGNC:6113	VN	2.51e-18	0.9	0.669	1.23	1.01	0.924	1.1	0.943	0.821	1.09	0.003375528	1.552028587	78.02
HGNC:6122	VN	2.17e-14	1.1	0.769	1.59	1.11	1.02	1.21	1.26	1.12	1.43	0.005697642	0.475357924	73.21
HGNC:6130	VP	0.00309	0.802	0.39	1.69	0.949	0.817	1.11	1.05	0.842	1.31	0.018851557	-0.137342967	68.47
HGNC:6137	VP	8.09e-11	0.431	0.32	0.588	0.884	0.823	0.949	1.04	0.933	1.16	0.009347665	-0.617799748	27.44
HGNC:6144	SV	6.79e-13	0.49	0.367	0.661	1.03	0.963	1.1	1.07	0.962	1.2	0.015589233	-0.043582258	30.37
HGNC:6147	VP	7.04e-20	0.692	0.535	0.904	0.968	0.908	1.03	0.931	0.841	1.03	0.006225173	0.640982468	63.37
HGNC:615	VP	0.0555	0.409	0.185	1.06	0.922	0.81	1.05	1.04	0.863	1.27	0.012882005	0.447908028	75.04
HGNC:6163	DL	0.999	0.102	0.049	0.233	0.86	0.788	0.938	0.932	0.811	1.07	0.210615273	-0.544884982	16.77
HGNC:6180	SV	1	0.0746	0.045	0.127	0.587	0.554	0.62	1.09	1.02	1.16	0.129426594	-4.126811206	9.28
HGNC:6184	VP	3.53e-11	0.358	0.276	0.467	0.879	0.828	0.933	1.03	0.938	1.13	-	-0.375848569	35.51
HGNC:6186	DL	2.5e-14	0.926	0.661	1.32	0.918	0.823	1.02	0.99	0.84	1.17	0.005155742	-0.330462078	43.94
HGNC:6187	VP	-	-	-	-	1.37	1.25	1.5	1.06	0.91	1.23	0.004360737	-	88.82
HGNC:6189	DL	1	0.0599	0.028	0.137	0.738	0.689	0.789	1.1	1.01	1.19	0.064254363	-0.111670965	35.89
HGNC:620	SV	0.0623	0.255	0.162	0.412	0.803	0.737	0.876	1.05	0.928	1.19	0.012673376	-1.026691903	0.94
HGNC:6201	DL	0.461	0.202	0.082	0.636	0.749	0.61	0.926	1.28	0.994	1.66	0.080444558	0.105240672	43.47
HGNC:6205	DL	0.86	0	0	0.471	0.525	0.446	0.619	0.813	0.673	0.985	-	-0.176913871	19.73
HGNC:6207	DL	0.000594	0.365	0.229	0.605	0.832	0.766	0.904	1.03	0.918	1.15	0.018464958	-0.968493513	5.24
HGNC:621	CL	9.83e-13	0.656	0.477	0.916	0.806	0.72	0.902	0.844	0.702	1.02	0.016578854	-0.732044113	3.77
HGNC:6215	CL	4.24e-09	0.611	0.421	0.906	1.09	1	1.19	1.22	1.06	1.39	0.026931033	-0.914124632	2.51
