chrom	chromStart	chromEnd	ENSG_ID	geneName	pLI	zscore_mis	zscore_syn	loeuf	missense	synonymous
chr15	74919790	74938073	ENSG00000178741	COX5A	0.49	0.25	0.07	0.79	Missense exp: 70.8, obs: 65, Z = 0.25, o/e = 0.92 (0.75 - 1.13)	Synonymous exp: 23.5, obs: 23, Z = 0.07, o/e = 0.98 (0.70 - 1.39)
chr15	74954417	74956772	ENSG00000178718	RPP25	0.21	0.72	1.61	1.5	Missense exp: 113.7, obs: 92, Z = 0.72, o/e = 0.81 (0.68 - 0.96)	Synonymous exp: 55.2, obs: 40, Z = 1.61, o/e = 0.72 (0.56 - 0.94)
chr15	74995597	75021495	ENSG00000198794	SCAMP5	0.65	2.05	-0.86	0.52	Missense exp: 144.2, obs: 75, Z = 2.05, o/e = 0.52 (0.43 - 0.63)	Synonymous exp: 59.5, obs: 68, Z = -0.86, o/e = 1.14 (0.94 - 1.40)
chr15	75023589	75050726	ENSG00000138621	PPCDC	0.0	0.43	0.94	1.38	Missense exp: 123.4, obs: 110, Z = 0.43, o/e = 0.89 (0.76 - 1.04)	Synonymous exp: 49.4, obs: 41, Z = 0.94, o/e = 0.83 (0.65 - 1.08)
chr15	75198891	75212169	ENSG00000167173	C15orf39	0.01	1.12	0.72	0.57	Missense exp: 610.9, obs: 533, Z = 1.12, o/e = 0.87 (0.81 - 0.94)	Synonymous exp: 263.9, obs: 249, Z = 0.72, o/e = 0.94 (0.85 - 1.05)
chr15	75258333	75273455	ENSG00000167195	GOLGA6C	0.0	-1.11	-0.46	1.18	Missense exp: 119.0, obs: 153, Z = -1.11, o/e = 1.29 (1.13 - 1.47)	Synonymous exp: 50.8, obs: 55, Z = -0.46, o/e = 1.08 (0.87 - 1.35)
chr15	75282834	75295530	ENSG00000140478	GOLGA6D	0.0	-0.8	-2.52	1.93	Missense exp: 81.8, obs: 102, Z = -0.80, o/e = 1.25 (1.06 - 1.47)	Synonymous exp: 35.0, obs: 54, Z = -2.52, o/e = 1.54 (1.24 - 1.88)
chr15	75336062	75340273	ENSG00000140365	COMMD4	0.0	-0.07	0.22	1.15	Missense exp: 115.8, obs: 118, Z = -0.07, o/e = 1.02 (0.88 - 1.19)	Synonymous exp: 53.0, obs: 51, Z = 0.22, o/e = 0.96 (0.77 - 1.21)
chr15	75347618	75355251	ENSG00000140398	NEIL1	0.0	-0.26	-1.56	1.01	Missense exp: 247.5, obs: 259, Z = -0.26, o/e = 1.05 (0.94 - 1.16)	Synonymous exp: 100.1, obs: 120, Z = -1.56, o/e = 1.20 (1.03 - 1.40)
chr15	75355791	75368595	ENSG00000140400	MAN2C1	0.0	0.16	0.18	1.08	Missense exp: 638.0, obs: 627, Z = 0.16, o/e = 0.98 (0.92 - 1.05)	Synonymous exp: 265.7, obs: 262, Z = 0.18, o/e = 0.99 (0.89 - 1.09)
chr15	75369378	75451690	ENSG00000169375	SIN3A	1.0	4.39	0.19	0.07	Missense exp: 717.0, obs: 386, Z = 4.39, o/e = 0.54 (0.49 - 0.59)	Synonymous exp: 266.0, obs: 262, Z = 0.19, o/e = 0.98 (0.89 - 1.09)
chr15	75598088	75625688	ENSG00000169371	SNUPN	0.0	0.61	1.09	1.49	Missense exp: 199.2, obs: 175, Z = 0.61, o/e = 0.88 (0.78 - 1.00)	Synonymous exp: 75.0, obs: 63, Z = 1.09, o/e = 0.84 (0.69 - 1.04)
chr15	75639084	75648706	ENSG00000177971	IMP3	0.0	-0.77	-1.91	1.97	Missense exp: 107.6, obs: 130, Z = -0.77, o/e = 1.21 (1.05 - 1.40)	Synonymous exp: 51.6, obs: 69, Z = -1.91, o/e = 1.34 (1.10 - 1.64)
chr15	75647911	75662301	ENSG00000173548	SNX33	0.08	1.79	1.47	0.61	Missense exp: 353.6, obs: 259, Z = 1.79, o/e = 0.73 (0.66 - 0.81)	Synonymous exp: 135.8, obs: 114, Z = 1.47, o/e = 0.84 (0.72 - 0.98)
chr15	75674321	75712848	ENSG00000173546	CSPG4	0.0	1.41	0.65	0.46	Missense exp: 1391.7, obs: 1244, Z = 1.41, o/e = 0.89 (0.85 - 0.94)	Synonymous exp: 634.9, obs: 614, Z = 0.65, o/e = 0.97 (0.90 - 1.03)
chr15	75678547	75680752	ENSG00000203392	AC105020.1	-1.0	0.72	1.12	1.77	Missense exp: 61.9, obs: 46, Z = 0.72, o/e = 0.74 (0.59 - 0.95)	Synonymous exp: 24.0, obs: 17, Z = 1.12, o/e = 0.71 (0.48 - 1.06)
chr15	75724040	75727688	ENSG00000182950	ODF3L1	0.0	0.44	0.32	1.74	Missense exp: 174.4, obs: 158, Z = 0.44, o/e = 0.91 (0.80 - 1.03)	Synonymous exp: 69.3, obs: 66, Z = 0.32, o/e = 0.95 (0.78 - 1.17)
chr15	75843446	75901078	ENSG00000140367	UBE2Q2	0.0	0.62	0.67	0.94	Missense exp: 187.0, obs: 163, Z = 0.62, o/e = 0.87 (0.77 - 0.99)	Synonymous exp: 68.0, obs: 61, Z = 0.67, o/e = 0.90 (0.73 - 1.11)
chr15	75903877	75942511	ENSG00000167196	FBXO22	0.98	0.84	-0.6	0.3	Missense exp: 223.2, obs: 188, Z = 0.84, o/e = 0.84 (0.75 - 0.95)	Synonymous exp: 84.1, obs: 91, Z = -0.60, o/e = 1.08 (0.91 - 1.29)
chr15	75940935	76012424	ENSG00000169752	NRG4	0.03	0.41	0.28	1.33	Missense exp: 63.1, obs: 54, Z = 0.41, o/e = 0.86 (0.69 - 1.07)	Synonymous exp: 23.8, obs: 22, Z = 0.28, o/e = 0.93 (0.66 - 1.32)
chr15	76059984	76204963	ENSG00000169758	C15orf27	0.0	0.75	-0.82	0.98	Missense exp: 315.6, obs: 278, Z = 0.75, o/e = 0.88 (0.80 - 0.97)	Synonymous exp: 145.4, obs: 158, Z = -0.82, o/e = 1.09 (0.95 - 1.24)
chr15	76215352	76311469	ENSG00000140374	ETFA	0.0	1.06	0.89	0.68	Missense exp: 179.0, obs: 139, Z = 1.06, o/e = 0.78 (0.68 - 0.89)	Synonymous exp: 61.9, obs: 53, Z = 0.89, o/e = 0.86 (0.69 - 1.08)
chr15	76336772	76342475	ENSG00000159556	ISL2	0.11	1.23	-1.2	0.67	Missense exp: 198.8, obs: 150, Z = 1.23, o/e = 0.75 (0.66 - 0.86)	Synonymous exp: 87.7, obs: 102, Z = -1.20, o/e = 1.16 (0.99 - 1.37)
chr15	76347903	76905340	ENSG00000140386	SCAPER	0.01	2.72	-0.56	0.38	Missense exp: 728.7, obs: 522, Z = 2.72, o/e = 0.72 (0.67 - 0.77)	Synonymous exp: 245.9, obs: 257, Z = -0.56, o/e = 1.05 (0.94 - 1.16)
chr15	76931748	76954393	ENSG00000117906	RCN2	0.03	0.84	0.69	0.74	Missense exp: 140.0, obs: 112, Z = 0.84, o/e = 0.80 (0.69 - 0.94)	Synonymous exp: 48.1, obs: 42, Z = 0.69, o/e = 0.87 (0.68 - 1.13)
chr15	76995125	77037475	ENSG00000140368	PSTPIP1	0.0	0.92	-0.93	0.76	Missense exp: 256.3, obs: 215, Z = 0.92, o/e = 0.84 (0.75 - 0.94)	Synonymous exp: 108.7, obs: 121, Z = -0.93, o/e = 1.11 (0.96 - 1.29)
chr15	77041403	77071109	ENSG00000140391	TSPAN3	0.06	1.81	-0.42	0.77	Missense exp: 131.2, obs: 73, Z = 1.81, o/e = 0.56 (0.46 - 0.68)	Synonymous exp: 49.2, obs: 53, Z = -0.42, o/e = 1.08 (0.86 - 1.35)
chr15	77100655	77420144	ENSG00000173517	PEAK1	0.0	-0.18	1.18	0.44	Missense exp: 924.9, obs: 940, Z = -0.18, o/e = 1.02 (0.96 - 1.07)	Synonymous exp: 336.4, obs: 309, Z = 1.18, o/e = 0.92 (0.84 - 1.01)
chr15	77420673	77485603	ENSG00000140382	HMG20A	0.68	1.41	-0.17	0.43	Missense exp: 204.9, obs: 148, Z = 1.41, o/e = 0.72 (0.63 - 0.83)	Synonymous exp: 68.2, obs: 70, Z = -0.17, o/e = 1.03 (0.84 - 1.25)
chr15	77613026	77632912	ENSG00000169783	LINGO1	0.99	2.8	-0.72	0.2	Missense exp: 399.5, obs: 242, Z = 2.80, o/e = 0.61 (0.54 - 0.67)	Synonymous exp: 197.2, obs: 210, Z = -0.72, o/e = 1.06 (0.95 - 1.19)
chr15	77994984	78077711	ENSG00000167202	TBC1D2B	0.0	1.82	-0.17	0.7	Missense exp: 502.9, obs: 388, Z = 1.82, o/e = 0.77 (0.71 - 0.84)	Synonymous exp: 201.8, obs: 205, Z = -0.17, o/e = 1.02 (0.91 - 1.14)
chr15	78092560	78104362	ENSG00000183476	SH2D7	0.0	0.1	0.41	1.19	Missense exp: 247.5, obs: 243, Z = 0.10, o/e = 0.98 (0.88 - 1.09)	Synonymous exp: 97.1, obs: 92, Z = 0.41, o/e = 0.95 (0.80 - 1.13)
chr15	78104605	78131445	ENSG00000136425	CIB2	0.0	0.52	0.38	1.09	Missense exp: 113.5, obs: 98, Z = 0.52, o/e = 0.86 (0.73 - 1.02)	Synonymous exp: 46.3, obs: 43, Z = 0.38, o/e = 0.93 (0.73 - 1.20)
chr15	78149361	78171945	ENSG00000166411	IDH3A	0.16	2.59	-0.22	0.55	Missense exp: 223.8, obs: 115, Z = 2.59, o/e = 0.51 (0.44 - 0.60)	Synonymous exp: 80.5, obs: 83, Z = -0.22, o/e = 1.03 (0.86 - 1.24)
chr15	78167467	78234565	ENSG00000103740	ACSBG1	0.0	1.83	-1.02	0.6	Missense exp: 465.1, obs: 354, Z = 1.83, o/e = 0.76 (0.70 - 0.83)	Synonymous exp: 190.1, obs: 208, Z = -1.02, o/e = 1.09 (0.98 - 1.23)
chr15	78264085	78282196	ENSG00000140403	DNAJA4	0.0	0.94	-0.32	0.71	Missense exp: 240.8, obs: 200, Z = 0.94, o/e = 0.83 (0.74 - 0.93)	Synonymous exp: 92.1, obs: 96, Z = -0.32, o/e = 1.04 (0.88 - 1.24)
chr15	78283234	78299609	ENSG00000140395	WDR61	0.0	1.95	0.74	0.72	Missense exp: 167.0, obs: 96, Z = 1.95, o/e = 0.57 (0.49 - 0.68)	Synonymous exp: 61.4, obs: 54, Z = 0.74, o/e = 0.88 (0.71 - 1.10)
chr15	78340352	78348225	ENSG00000166426	CRABP1	0.01	0.8	-0.02	1.44	Missense exp: 84.6, obs: 64, Z = 0.80, o/e = 0.76 (0.62 - 0.93)	Synonymous exp: 33.8, obs: 34, Z = -0.02, o/e = 1.00 (0.76 - 1.34)
chr15	78438215	78501453	ENSG00000136381	IREB2	1.0	2.03	-0.22	0.22	Missense exp: 506.8, obs: 378, Z = 2.03, o/e = 0.75 (0.69 - 0.81)	Synonymous exp: 177.3, obs: 181, Z = -0.22, o/e = 1.02 (0.90 - 1.16)
chr15	78507576	78536645	ENSG00000188266	HYKK	0.0	0.67	-0.06	1.15	Missense exp: 197.6, obs: 171, Z = 0.67, o/e = 0.87 (0.76 - 0.98)	Synonymous exp: 73.3, obs: 74, Z = -0.06, o/e = 1.01 (0.83 - 1.22)
chr15	78540443	78552417	ENSG00000041357	PSMA4	0.6	2.44	0.8	0.49	Missense exp: 137.7, obs: 57, Z = 2.44, o/e = 0.41 (0.33 - 0.52)	Synonymous exp: 44.8, obs: 38, Z = 0.80, o/e = 0.85 (0.65 - 1.11)
chr15	78565519	78595269	ENSG00000169684	CHRNA5	0.0	1.07	0.93	1.14	Missense exp: 244.2, obs: 197, Z = 1.07, o/e = 0.81 (0.72 - 0.91)	Synonymous exp: 83.9, obs: 73, Z = 0.93, o/e = 0.87 (0.72 - 1.06)
chr15	78595308	78620996	ENSG00000080644	CHRNA3	0.0	0.73	-2.55	1.15	Missense exp: 281.7, obs: 247, Z = 0.73, o/e = 0.88 (0.79 - 0.97)	Synonymous exp: 122.1, obs: 158, Z = -2.55, o/e = 1.29 (1.14 - 1.48)
chr15	78624110	78641210	ENSG00000117971	CHRNB4	0.14	1.2	-1.01	0.56	Missense exp: 316.9, obs: 257, Z = 1.20, o/e = 0.81 (0.73 - 0.90)	Synonymous exp: 136.9, obs: 152, Z = -1.01, o/e = 1.11 (0.97 - 1.27)
chr15	78759205	78811464	ENSG00000136378	ADAMTS7	0.0	0.71	-1.09	0.65	Missense exp: 1024.1, obs: 960, Z = 0.71, o/e = 0.94 (0.89 - 0.99)	Synonymous exp: 438.9, obs: 468, Z = -1.09, o/e = 1.07 (0.99 - 1.15)
chr15	78872813	78898133	ENSG00000185787	MORF4L1	0.99	1.59	-0.33	0.27	Missense exp: 195.4, obs: 133, Z = 1.59, o/e = 0.68 (0.59 - 0.79)	Synonymous exp: 70.4, obs: 74, Z = -0.33, o/e = 1.05 (0.87 - 1.27)
chr15	78921057	78945046	ENSG00000103811	CTSH	0.0	0.54	-0.88	1.01	Missense exp: 190.8, obs: 170, Z = 0.54, o/e = 0.89 (0.79 - 1.01)	Synonymous exp: 72.5, obs: 82, Z = -0.88, o/e = 1.13 (0.95 - 1.36)
chr15	78959946	79090773	ENSG00000058335	RASGRF1	1.0	4.21	0.82	0.21	Missense exp: 776.1, obs: 446, Z = 4.21, o/e = 0.57 (0.53 - 0.62)	Synonymous exp: 331.1, obs: 312, Z = 0.82, o/e = 0.94 (0.86 - 1.03)
chr15	79282721	79298239	ENSG00000235711	ANKRD34C	0.21	2.14	1.51	0.68	Missense exp: 286.0, obs: 184, Z = 2.14, o/e = 0.64 (0.57 - 0.73)	Synonymous exp: 113.5, obs: 93, Z = 1.51, o/e = 0.82 (0.69 - 0.97)
chr15	79311111	79322840	ENSG00000166557	TMED3	0.02	0.3	-0.04	0.98	Missense exp: 129.7, obs: 120, Z = 0.30, o/e = 0.93 (0.80 - 1.08)	Synonymous exp: 59.6, obs: 60, Z = -0.04, o/e = 1.01 (0.82 - 1.25)
chr15	79432335	79472304	ENSG00000169330	KIAA1024	0.0	-0.44	-1.09	0.69	Missense exp: 522.8, obs: 551, Z = -0.44, o/e = 1.05 (0.98 - 1.13)	Synonymous exp: 216.6, obs: 237, Z = -1.09, o/e = 1.09 (0.98 - 1.22)
chr15	79843546	79897014	ENSG00000136371	MTHFS	0.0	0.55	-0.44	1.55	Missense exp: 113.6, obs: 97, Z = 0.55, o/e = 0.85 (0.72 - 1.01)	Synonymous exp: 43.3, obs: 47, Z = -0.44, o/e = 1.08 (0.86 - 1.38)
chr15	79845194	79923744	ENSG00000259332	ST20-MTHFS	0.01	0.56	0.02	1.34	Missense exp: 98.6, obs: 83, Z = 0.56, o/e = 0.84 (0.70 - 1.01)	Synonymous exp: 36.1, obs: 36, Z = 0.02, o/e = 1.00 (0.76 - 1.31)
chr15	79898846	79915256	ENSG00000180953	ST20	0.37	0.04	-1.09	1.76	Missense exp: 38.6, obs: 38, Z = 0.04, o/e = 0.98 (0.76 - 1.29)	Synonymous exp: 15.5, obs: 21, Z = -1.09, o/e = 1.35 (0.95 - 1.85)
chr15	79922770	79926993	ENSG00000259642	C15orf37	-1.0	-0.78	0.66	1.94	Missense exp: 74.2, obs: 93, Z = -0.78, o/e = 1.25 (1.06 - 1.49)	Synonymous exp: 31.7, obs: 27, Z = 0.66, o/e = 0.85 (0.63 - 1.17)
chr15	79960891	79971196	ENSG00000140379	BCL2A1	0.21	1.13	-0.68	0.91	Missense exp: 92.6, obs: 62, Z = 1.13, o/e = 0.67 (0.55 - 0.83)	Synonymous exp: 36.8, obs: 42, Z = -0.68, o/e = 1.14 (0.89 - 1.48)
chr15	80059675	80138393	ENSG00000086666	ZFAND6	0.46	0.99	-0.41	0.63	Missense exp: 109.0, obs: 80, Z = 0.99, o/e = 0.73 (0.61 - 0.88)	Synonymous exp: 35.8, obs: 39, Z = -0.41, o/e = 1.09 (0.84 - 1.42)
chr15	80152779	80186946	ENSG00000103876	FAH	0.0	-0.03	-0.61	1.41	Missense exp: 242.6, obs: 244, Z = -0.03, o/e = 1.01 (0.91 - 1.12)	Synonymous exp: 96.3, obs: 104, Z = -0.61, o/e = 1.08 (0.92 - 1.27)
chr15	80373412	80403575	ENSG00000259495	RP11-210M15.2	0.02	0.39	0.58	1.89	Missense exp: 33.2, obs: 27, Z = 0.39, o/e = 0.81 (0.60 - 1.12)	Synonymous exp: 10.4, obs: 8, Z = 0.58, o/e = 0.77 (0.45 - 1.39)
chr15	80404381	80597933	ENSG00000172379	ARNT2	0.99	1.98	0.31	0.29	Missense exp: 438.6, obs: 322, Z = 1.98, o/e = 0.73 (0.67 - 0.81)	Synonymous exp: 171.2, obs: 166, Z = 0.31, o/e = 0.97 (0.85 - 1.10)
chr15	80695309	80755621	ENSG00000136379	ABHD17C	0.96	3.14	0.34	0.3	Missense exp: 165.7, obs: 52, Z = 3.14, o/e = 0.31 (0.25 - 0.40)	Synonymous exp: 71.6, obs: 68, Z = 0.34, o/e = 0.95 (0.78 - 1.16)
chr15	80779369	80951771	ENSG00000103888	KIAA1199	0.0	1.66	-0.76	0.73	Missense exp: 778.4, obs: 648, Z = 1.66, o/e = 0.83 (0.78 - 0.89)	Synonymous exp: 310.9, obs: 328, Z = -0.76, o/e = 1.05 (0.96 - 1.16)
chr15	80896190	80909777	ENSG00000259649	RP11-351M8.1	0.0	0.97	1.28	1.96	Missense exp: 54.1, obs: 34, Z = 0.97, o/e = 0.63 (0.48 - 0.84)	Synonymous exp: 17.9, obs: 11, Z = 1.28, o/e = 0.62 (0.39 - 1.02)
chr15	80975751	80989819	ENSG00000117899	MESDC2	0.63	-0.37	-1.53	0.64	Missense exp: 136.7, obs: 149, Z = -0.37, o/e = 1.09 (0.95 - 1.25)	Synonymous exp: 54.6, obs: 69, Z = -1.53, o/e = 1.26 (1.04 - 1.54)
chr15	81000922	81005788	ENSG00000140406	MESDC1	0.91	2.06	0.77	0.38	Missense exp: 226.3, obs: 139, Z = 2.06, o/e = 0.61 (0.53 - 0.71)	Synonymous exp: 113.4, obs: 103, Z = 0.77, o/e = 0.91 (0.77 - 1.07)
chr15	81134269	81149179	ENSG00000156206	C15orf26	0.02	0.36	1.48	0.83	Missense exp: 167.0, obs: 154, Z = 0.36, o/e = 0.92 (0.81 - 1.05)	Synonymous exp: 65.2, obs: 50, Z = 1.48, o/e = 0.77 (0.61 - 0.97)
chr15	81182599	81314058	ENSG00000172349	IL16	0.0	0.7	-0.84	0.69	Missense exp: 751.0, obs: 697, Z = 0.70, o/e = 0.93 (0.87 - 0.99)	Synonymous exp: 311.1, obs: 330, Z = -0.84, o/e = 1.06 (0.97 - 1.16)
chr15	81309052	81324141	ENSG00000172345	STARD5	0.0	0.58	0.32	1.23	Missense exp: 117.8, obs: 100, Z = 0.58, o/e = 0.85 (0.72 - 1.00)	Synonymous exp: 44.7, obs: 42, Z = 0.32, o/e = 0.94 (0.73 - 1.22)
chr15	81331087	81374213	ENSG00000188869	TMC3	0.0	0.51	0.33	1.03	Missense exp: 618.0, obs: 582, Z = 0.51, o/e = 0.94 (0.88 - 1.01)	Synonymous exp: 243.7, obs: 237, Z = 0.33, o/e = 0.97 (0.87 - 1.08)
chr15	82041777	82046018	ENSG00000183496	MEX3B	0.56	1.06	-4.06	0.57	Missense exp: 353.9, obs: 298, Z = 1.06, o/e = 0.84 (0.77 - 0.93)	Synonymous exp: 163.1, obs: 229, Z = -4.06, o/e = 1.40 (1.26 - 1.57)
chr15	82088632	82095707	ENSG00000259518	RP11-597K23.2	0.05	0.36	0.12	1.67	Missense exp: 43.7, obs: 37, Z = 0.36, o/e = 0.85 (0.65 - 1.11)	Synonymous exp: 14.6, obs: 14, Z = 0.12, o/e = 0.96 (0.63 - 1.50)
chr15	82130232	82262734	ENSG00000140598	EFTUD1	0.0	1.25	0.26	0.56	Missense exp: 592.7, obs: 507, Z = 1.25, o/e = 0.86 (0.80 - 0.92)	Synonymous exp: 201.7, obs: 197, Z = 0.26, o/e = 0.98 (0.87 - 1.10)
chr15	82262810	82284930	ENSG00000188659	FAM154B	0.0	-0.21	0.28	1.81	Missense exp: 219.4, obs: 228, Z = -0.21, o/e = 1.04 (0.93 - 1.16)	Synonymous exp: 72.1, obs: 69, Z = 0.28, o/e = 0.96 (0.79 - 1.17)
chr15	82536787	82571741	ENSG00000260836	RP11-152F13.10	1.0	2.33	0.06	0.18	Missense exp: 153.2, obs: 72, Z = 2.33, o/e = 0.47 (0.39 - 0.57)	Synonymous exp: 56.5, obs: 56, Z = 0.06, o/e = 0.99 (0.80 - 1.24)
chr15	82659301	82709919	ENSG00000103723	AP3B2	0.77	2.92	-0.15	0.34	Missense exp: 617.3, obs: 413, Z = 2.92, o/e = 0.67 (0.62 - 0.73)	Synonymous exp: 250.1, obs: 253, Z = -0.15, o/e = 1.01 (0.91 - 1.12)
chr15	82755361	82806069	ENSG00000186628	FSD2	0.0	0.25	-0.71	1.27	Missense exp: 391.0, obs: 377, Z = 0.25, o/e = 0.96 (0.89 - 1.05)	Synonymous exp: 150.0, obs: 161, Z = -0.71, o/e = 1.07 (0.94 - 1.22)
chr15	82809627	82836108	ENSG00000156232	WHAMM	0.0	-0.18	-1.4	1.15	Missense exp: 357.4, obs: 367, Z = -0.18, o/e = 1.03 (0.94 - 1.12)	Synonymous exp: 139.9, obs: 161, Z = -1.40, o/e = 1.15 (1.01 - 1.31)
chr15	82848982	82952728	ENSG00000103942	HOMER2	0.01	0.31	0.49	0.66	Missense exp: 207.7, obs: 195, Z = 0.31, o/e = 0.94 (0.83 - 1.06)	Synonymous exp: 82.7, obs: 77, Z = 0.49, o/e = 0.93 (0.77 - 1.13)
chr15	82986209	82991057	ENSG00000169612	FAM103A1	0.01	-0.67	1.33	1.3	Missense exp: 63.8, obs: 79, Z = -0.67, o/e = 1.24 (1.03 - 1.49)	Synonymous exp: 21.9, obs: 14, Z = 1.33, o/e = 0.64 (0.42 - 1.00)
chr15	82990618	83011607	ENSG00000169609	C15orf40	0.19	-0.63	-1.39	0.96	Missense exp: 89.4, obs: 106, Z = -0.63, o/e = 1.19 (1.01 - 1.39)	Synonymous exp: 35.5, obs: 46, Z = -1.39, o/e = 1.30 (1.02 - 1.66)
chr15	83016422	83067252	ENSG00000064726	BTBD1	0.0	1.42	0.76	0.79	Missense exp: 247.8, obs: 185, Z = 1.42, o/e = 0.75 (0.66 - 0.84)	Synonymous exp: 92.3, obs: 83, Z = 0.76, o/e = 0.90 (0.75 - 1.08)
chr15	83107644	83137408	ENSG00000136404	TM6SF1	0.0	1.0	-0.25	1.05	Missense exp: 200.8, obs: 161, Z = 1.00, o/e = 0.80 (0.70 - 0.91)	Synonymous exp: 75.3, obs: 78, Z = -0.25, o/e = 1.04 (0.86 - 1.25)
chr15	83127752	83207823	ENSG00000166503	HDGFRP3	0.97	1.57	1.46	0.27	Missense exp: 101.7, obs: 57, Z = 1.57, o/e = 0.56 (0.45 - 0.70)	Synonymous exp: 37.4, obs: 26, Z = 1.46, o/e = 0.70 (0.51 - 0.96)
chr15	83255883	83284664	ENSG00000169594	BNC1	0.96	1.2	-0.16	0.33	Missense exp: 523.5, obs: 446, Z = 1.20, o/e = 0.85 (0.79 - 0.92)	Synonymous exp: 196.1, obs: 199, Z = -0.16, o/e = 1.01 (0.90 - 1.14)
chr15	83447340	83618743	ENSG00000140600	SH3GL3	0.0	1.21	-0.76	0.8	Missense exp: 184.0, obs: 138, Z = 1.21, o/e = 0.75 (0.65 - 0.86)	Synonymous exp: 70.8, obs: 79, Z = -0.76, o/e = 1.12 (0.93 - 1.34)
chr15	83654122	84039842	ENSG00000156218	ADAMTSL3	0.0	0.48	0.29	0.65	Missense exp: 958.4, obs: 917, Z = 0.48, o/e = 0.96 (0.91 - 1.01)	Synonymous exp: 345.9, obs: 339, Z = 0.29, o/e = 0.98 (0.90 - 1.07)
chr15	84235772	84245358	ENSG00000184206	GOLGA6L4	0.01	-0.78	-0.88	1.87	Missense exp: 49.6, obs: 65, Z = -0.78, o/e = 1.31 (1.07 - 1.61)	Synonymous exp: 20.9, obs: 26, Z = -0.88, o/e = 1.24 (0.91 - 1.71)
chr15	84601004	84623716	ENSG00000176371	ZSCAN2	0.0	-0.1	-1.84	0.8	Missense exp: 355.6, obs: 361, Z = -0.10, o/e = 1.02 (0.93 - 1.11)	Synonymous exp: 137.6, obs: 165, Z = -1.84, o/e = 1.20 (1.06 - 1.36)
chr15	84639284	84654283	ENSG00000177082	WDR73	0.0	-0.46	0.13	1.26	Missense exp: 206.3, obs: 225, Z = -0.46, o/e = 1.09 (0.98 - 1.22)	Synonymous exp: 77.4, obs: 76, Z = 0.13, o/e = 0.98 (0.81 - 1.19)
chr15	84655128	84658563	ENSG00000197696	NMB	0.02	-0.23	0.85	1.49	Missense exp: 80.3, obs: 86, Z = -0.23, o/e = 1.07 (0.90 - 1.28)	Synonymous exp: 34.3, obs: 28, Z = 0.85, o/e = 0.82 (0.60 - 1.12)
chr15	84669543	84716139	ENSG00000140612	SEC11A	0.0	1.58	0.44	0.99	Missense exp: 96.8, obs: 53, Z = 1.58, o/e = 0.55 (0.44 - 0.69)	Synonymous exp: 34.3, obs: 31, Z = 0.44, o/e = 0.90 (0.68 - 1.22)
chr15	84782653	84806430	ENSG00000166716	ZNF592	1.0	0.8	-1.44	0.13	Missense exp: 711.4, obs: 651, Z = 0.80, o/e = 0.92 (0.86 - 0.98)	Synonymous exp: 292.6, obs: 324, Z = -1.44, o/e = 1.11 (1.01 - 1.21)
chr15	84817355	84873479	ENSG00000136383	ALPK3	0.0	0.13	-0.39	0.91	Missense exp: 1073.1, obs: 1061, Z = 0.13, o/e = 0.99 (0.94 - 1.04)	Synonymous exp: 454.3, obs: 465, Z = -0.39, o/e = 1.02 (0.95 - 1.10)
chr15	84884661	84945798	ENSG00000156222	SLC28A1	0.0	-0.74	-1.65	1.25	Missense exp: 353.7, obs: 393, Z = -0.74, o/e = 1.11 (1.02 - 1.21)	Synonymous exp: 151.2, obs: 177, Z = -1.65, o/e = 1.17 (1.03 - 1.33)
chr15	84980439	85139145	ENSG00000073417	PDE8A	0.0	1.1	1.6	0.53	Missense exp: 441.9, obs: 377, Z = 1.10, o/e = 0.85 (0.78 - 0.93)	Synonymous exp: 157.5, obs: 132, Z = 1.60, o/e = 0.84 (0.73 - 0.97)
chr15	85380728	85745610	ENSG00000170776	AKAP13	0.93	-1.64	-3.54	0.29	Missense exp: 1519.9, obs: 1700, Z = -1.64, o/e = 1.12 (1.07 - 1.16)	Synonymous exp: 569.6, obs: 677, Z = -3.54, o/e = 1.19 (1.11 - 1.27)
chr15	85759325	85794925	ENSG00000183655	KLHL25	0.0	-1.43	-1.63	1.92	Missense exp: 397.8, obs: 478, Z = -1.43, o/e = 1.20 (1.11 - 1.30)	Synonymous exp: 180.2, obs: 208, Z = -1.63, o/e = 1.15 (1.03 - 1.29)
chr15	86079972	87029052	ENSG00000166748	AGBL1	0.0	-2.23	-1.84	1.14	Missense exp: 572.6, obs: 723, Z = -2.23, o/e = 1.26 (1.19 - 1.34)	Synonymous exp: 219.3, obs: 254, Z = -1.84, o/e = 1.16 (1.04 - 1.28)
chr15	88459477	88467388	ENSG00000259494	MRPL46	0.0	-0.66	-0.83	1.32	Missense exp: 152.2, obs: 175, Z = -0.66, o/e = 1.15 (1.02 - 1.30)	Synonymous exp: 64.6, obs: 73, Z = -0.83, o/e = 1.13 (0.94 - 1.37)
chr15	88467707	88480776	ENSG00000181991	MRPS11	0.0	0.25	0.27	1.68	Missense exp: 118.8, obs: 111, Z = 0.25, o/e = 0.93 (0.80 - 1.09)	Synonymous exp: 47.4, obs: 45, Z = 0.27, o/e = 0.95 (0.75 - 1.22)
